image,amusement_Mean,amusement_Std,anger_Mean,anger_Std,attachment love_Mean,attachment love_Std,awe_Mean,awe_Std,craving_Mean,craving_Std,disgust_Mean,disgust_Std,excitement_Mean,excitement_Std,fear_Mean,fear_Std,joy_Mean,joy_Std,neutral_Mean,neutral_Std,nurturant love_Mean,nurturant love_Std,sadness_Mean,sadness_Std,positive_Mean,positive_Std,negative_Mean,negative_Std,calm_Mean,calm_Std,aroused_Mean,aroused_Std,motivated to approach_Mean,motivated to approach_Std,motivated to avoid_Mean,motivated to avoid_Std
landscapes_139_h_midj_sa.jpg,1.0,0.0,3.38,0.8545,1.22,0.4647,1.08,0.274,1.0,0.0,5.98,0.3774,1.04,0.1979,2.36,0.5253,1.0,0.0,2.12,0.6273,1.0,0.0,5.84,0.4677,1.0,0.0,6.04,0.1979,1.08,0.274,2.74,0.6642,1.6,0.6999,5.5,0.7354
people_127_h_midj.jpg,1.6,0.7559,5.62,0.7796,1.1,0.303,1.0,0.0,1.44,0.7045,2.84,1.1314,2.88,0.9398,4.88,1.0999,1.0,0.0,1.98,0.8449,1.0,0.0,1.72,0.701,1.0,0.0,5.84,0.4677,1.0,0.0,5.18,0.8497,1.44,0.7045,4.82,1.1899
picture3_midj.jpg,1.56,0.7045,5.22,0.6788,2.28,0.6713,1.0,0.0,1.38,0.6667,1.96,0.6047,1.44,0.5771,3.04,0.9026,1.0,0.0,2.32,0.6833,1.7,0.7071,2.08,0.5284,1.42,0.5379,5.62,0.4903,1.04,0.1979,5.26,0.6328,2.4,0.6701,4.5,0.9949
2340_midj.jpg,5.7,0.6145,1.0,0.0,6.14,0.3505,2.16,0.7384,2.42,0.7848,1.0,0.0,4.62,0.8781,1.0,0.0,6.06,0.2399,2.62,0.5303,6.08,0.4445,1.04,0.1979,6.42,0.4986,1.0,0.0,3.12,0.799,5.2,0.7559,5.96,0.3476,1.1,0.303
2340_midj_af.jpg,3.54,0.9304,1.0,0.0,6.14,0.3505,2.12,0.7183,2.54,0.9082,1.0,0.0,2.7,0.5803,1.0,0.0,6.0,0.2857,2.52,0.5436,6.14,0.3505,1.1,0.303,6.3,0.4629,1.0,0.0,4.6,1.0302,3.9,0.8631,5.9,0.4165,1.24,0.4764
2340_midj_as.jpg,5.96,0.3476,1.0,0.0,6.32,0.4712,2.34,0.7174,2.76,0.9381,1.0,0.0,5.1,0.9313,1.0,0.0,6.14,0.3505,2.24,0.6565,6.2,0.4041,1.0,0.0,6.44,0.5014,1.0,0.0,2.62,0.5303,5.7,0.6145,5.98,0.3774,1.2,0.4041
2340_midj_euna.jpg,5.7,0.6145,1.0,0.0,6.14,0.3505,2.16,0.7384,2.42,0.7848,1.0,0.0,4.62,0.8781,1.0,0.0,6.06,0.2399,2.62,0.5303,6.08,0.4445,1.04,0.1979,6.42,0.4986,1.0,0.0,3.12,0.799,5.2,0.7559,5.96,0.3476,1.1,0.303
2340_midj_sa.jpg,5.94,0.3731,1.0,0.0,6.42,0.4986,2.12,0.7183,2.42,0.7848,1.0,0.0,5.0,0.9035,1.0,0.0,6.14,0.3505,2.48,0.5436,6.26,0.4431,1.0,0.0,6.7,0.4629,1.0,0.0,2.72,0.5729,5.44,0.7045,5.98,0.3774,1.1,0.303
2398_midj.jpg,5.0,1.0302,1.0,0.0,5.44,0.7045,1.42,0.5746,2.86,0.8332,1.04,0.1979,5.22,0.6788,1.04,0.1979,5.94,0.2399,3.06,0.6197,2.56,0.9723,1.06,0.2399,6.04,0.1979,1.04,0.1979,3.5,0.8631,5.24,0.744,5.56,0.6115,1.68,0.7677
2560_midj.jpg,2.86,0.8084,1.04,0.1979,5.98,0.3188,3.1,0.9091,4.4,1.069,1.04,0.1979,3.3,0.7354,1.0,0.0,5.96,0.2828,3.48,0.7351,5.88,0.4352,1.58,0.5379,6.06,0.2399,1.1,0.303,5.88,0.3854,3.92,0.7516,5.6,0.6061,1.66,0.7453
2580_midj.jpg,2.62,0.5303,1.38,0.5303,2.94,0.8184,1.6,0.6999,2.12,0.773,1.04,0.1979,2.4,0.4949,1.0,0.0,2.24,0.4314,3.66,0.7722,1.52,0.6773,2.18,0.3881,4.98,0.769,2.02,0.5529,5.36,0.6627,3.04,0.4499,3.86,0.8809,2.12,0.773
attachment_love_new_2_midj_af.jpg,2.86,0.8084,1.0,0.0,6.06,0.2399,3.18,0.9409,3.48,1.0925,1.0,0.0,2.12,0.5584,1.0,0.0,5.92,0.274,3.26,0.8526,6.06,0.2399,1.58,0.5379,6.06,0.2399,1.06,0.2399,5.94,0.3136,3.38,0.7796,5.84,0.4219,1.58,0.7309
attachment_love_new_2_midj_as.jpg,3.24,0.8935,1.0,0.0,6.06,0.2399,3.0,0.9035,2.74,0.8283,1.0,0.0,2.62,0.5303,1.0,0.0,5.9,0.303,3.22,0.8154,6.02,0.3188,1.28,0.4536,6.2,0.4041,1.0,0.0,5.96,0.3476,3.18,0.6289,5.88,0.4352,1.36,0.6312
attachment_love_new_2_midj_euna.jpg,2.4,0.6701,1.0,0.0,6.06,0.2399,3.18,0.9409,3.08,0.9223,1.0,0.0,2.48,0.5436,1.0,0.0,5.72,0.4536,2.72,0.6074,6.14,0.3505,1.58,0.5379,6.22,0.4185,1.06,0.2399,5.96,0.3476,3.28,0.757,5.74,0.6328,1.2,0.4041
attachment_love_new_2_midj_sa.jpg,2.44,0.644,1.0,0.0,6.06,0.2399,3.36,0.8981,2.88,0.8241,1.04,0.1979,2.36,0.5253,1.0,0.0,5.08,0.8041,3.4,0.7825,6.04,0.2828,1.98,0.4734,6.06,0.2399,1.06,0.2399,5.96,0.3476,3.06,0.6197,5.7,0.6145,1.5,0.6776
attachment_love_new_3_midj_af.jpg,3.6,1.1952,1.0,0.0,6.14,0.3505,2.7,0.8631,3.06,1.0956,1.0,0.0,5.3,0.789,1.0,0.0,6.06,0.2399,2.36,0.6627,6.02,0.3188,1.06,0.2399,6.42,0.4986,1.0,0.0,4.06,1.0768,5.36,0.7494,5.96,0.3476,1.22,0.4647
attachment_love_new_3_midj_as.jpg,3.7,1.1995,1.0,0.0,6.06,0.2399,2.82,0.7743,2.8,0.9035,1.0,0.0,3.54,0.8381,1.0,0.0,6.04,0.1979,2.84,0.7656,5.98,0.3774,1.06,0.2399,6.36,0.4849,1.0,0.0,5.94,0.3731,3.7,0.789,5.96,0.3476,1.38,0.6354
attachment_love_new_3_midj_euna.jpg,3.24,1.0214,1.0,0.0,6.42,0.4986,1.96,0.6376,2.7,0.953,1.0,0.0,3.48,0.8628,1.0,0.0,6.14,0.3505,2.44,0.5771,6.3,0.4629,1.04,0.1979,6.8,0.4041,1.0,0.0,4.5,1.0546,4.54,0.9941,5.96,0.402,1.1,0.303
attachment_love_new_3_midj_sa.jpg,2.62,0.753,1.0,0.0,6.32,0.4712,3.06,0.8901,2.74,0.8283,1.0,0.0,3.94,0.9127,1.0,0.0,6.04,0.1979,2.72,0.6074,6.04,0.4499,1.22,0.4185,6.7,0.4629,1.0,0.0,5.6,0.6701,3.58,0.7848,5.78,0.6158,1.28,0.536
attachment_love_new_8_midj_af.jpg,2.14,0.7562,1.0,0.0,6.0,0.2857,3.92,1.1578,3.24,1.0214,1.04,0.1979,3.36,0.802,1.0,0.0,5.66,0.5928,3.36,0.802,6.0,0.3499,2.14,0.3505,6.06,0.2399,1.22,0.4185,5.96,0.3476,3.56,0.8122,5.64,0.6312,1.78,0.7365
attachment_love_new_8_midj_as.jpg,2.38,0.8545,1.0,0.0,6.04,0.1979,3.94,1.2022,3.72,1.2129,1.0,0.0,3.32,0.7939,1.0,0.0,6.04,0.1979,3.16,0.9116,6.06,0.2399,1.48,0.5047,6.26,0.4431,1.0,0.0,6.04,0.1979,3.56,0.8122,5.96,0.3476,1.38,0.6354
attachment_love_new_8_midj_euna.jpg,3.18,0.9409,1.0,0.0,6.14,0.3505,3.36,0.9638,2.8,0.9035,1.0,0.0,4.44,1.0134,1.0,0.0,6.06,0.2399,2.72,0.5729,6.26,0.4431,1.1,0.303,6.6,0.4949,1.0,0.0,5.96,0.3476,4.7,0.8864,5.96,0.3476,1.22,0.4647
attachment_love_new_8_midj_sa.jpg,3.42,1.0319,1.0,0.0,6.04,0.1979,2.46,0.6131,3.16,0.9337,1.0,0.0,4.48,0.9528,1.0,0.0,6.04,0.1979,2.74,0.5997,5.98,0.3188,1.06,0.2399,6.2,0.4041,1.0,0.0,5.14,0.7827,4.42,0.7848,5.96,0.3476,1.22,0.4185
attachmentlove_new_1.jpg,4.66,1.1713,1.0,0.0,6.14,0.3505,1.82,0.7197,4.24,1.1528,1.0,0.0,4.36,1.0451,1.0,0.0,6.06,0.2399,2.48,0.5436,5.98,0.3774,1.0,0.0,6.44,0.5014,1.0,0.0,4.2,1.0498,5.24,0.744,5.96,0.3476,1.24,0.4764
attachmentlove_new_10.jpg,1.04,0.1979,1.0,0.0,6.02,0.3188,5.96,0.3476,3.18,1.024,1.0,0.0,2.96,0.8562,1.0,0.0,5.96,0.3476,2.34,0.7174,5.14,1.2456,1.92,0.4445,6.44,0.5014,1.04,0.1979,6.0,0.3499,3.46,0.9941,5.66,0.7174,1.66,0.7982
attachmentlove_new_12.jpg,1.04,0.1979,1.0,0.0,6.06,0.2399,2.16,0.6809,3.36,1.0835,1.0,0.0,2.1,0.544,1.0,0.0,2.44,0.5406,2.82,0.7743,5.86,0.6064,2.14,0.4522,6.04,0.1979,1.26,0.4431,5.0,0.9035,4.32,1.0583,5.6,0.6999,1.92,0.8291
attachmentlove_new_2.jpg,2.4,0.6701,1.0,0.0,6.06,0.2399,3.18,0.9409,3.08,0.9223,1.0,0.0,2.48,0.5436,1.0,0.0,5.72,0.4536,2.72,0.6074,6.14,0.3505,1.58,0.5379,6.2,0.4041,1.06,0.2399,5.96,0.3476,3.2,0.6701,5.74,0.6328,1.22,0.4647
attachmentlove_new_3.jpg,3.24,1.0214,1.0,0.0,6.42,0.4986,1.94,0.6518,2.72,0.9485,1.0,0.0,3.48,0.8628,1.0,0.0,6.14,0.3505,2.48,0.5436,6.3,0.4629,1.04,0.1979,6.8,0.4041,1.0,0.0,4.5,1.0546,4.54,0.9941,5.96,0.402,1.1,0.303
attachmentlove_new_5.jpg,1.04,0.1979,1.08,0.274,6.26,0.4431,1.8,0.6999,2.46,0.8855,1.0,0.0,1.34,0.4785,1.04,0.1979,2.36,0.598,2.82,0.7743,6.08,0.4445,2.14,0.4522,6.14,0.3505,1.26,0.4431,3.26,0.9216,3.56,0.8122,4.9,1.4033,1.24,0.4314
attachmentlove_new_7.jpg,4.24,1.0797,1.0,0.0,6.26,0.4431,2.28,0.6713,3.6,1.0102,1.0,0.0,4.58,0.7848,1.0,0.0,6.06,0.2399,2.52,0.5436,6.16,0.5095,1.06,0.2399,6.76,0.4314,1.0,0.0,3.7,0.953,5.02,0.8204,5.98,0.3774,1.22,0.4647
attachmentlove_new_8.jpg,3.18,0.9409,1.0,0.0,6.14,0.3505,3.36,0.9638,2.8,0.9035,1.0,0.0,4.44,1.0134,1.0,0.0,6.06,0.2399,2.72,0.5729,6.26,0.4431,1.1,0.303,6.6,0.4949,1.0,0.0,5.96,0.3476,4.74,0.8526,5.96,0.3476,1.22,0.4647
attachmentlove_new_9.jpg,1.08,0.274,1.0,0.0,5.9,0.4165,3.42,0.8352,2.72,0.8091,1.0,0.0,1.74,0.487,1.0,0.0,3.48,0.7068,3.3,0.7354,5.78,0.6158,2.18,0.3881,6.04,0.1979,1.18,0.3881,6.06,0.2399,2.62,0.5303,3.34,0.8947,1.78,0.7365
maps134_midj.jpg,3.94,1.0577,1.0,0.0,6.06,0.2399,2.32,0.6833,2.32,0.6833,1.0,0.0,4.98,0.8449,1.0,0.0,6.04,0.1979,2.72,0.5729,5.98,0.3774,1.0,0.0,6.42,0.4986,1.0,0.0,3.26,0.8526,5.44,0.7045,5.9,0.4165,1.1,0.303
maps138_midj.jpg,3.02,0.8449,1.06,0.2399,4.74,0.8526,2.02,0.6224,2.06,0.8668,1.04,0.1979,3.46,0.706,1.24,0.4314,5.46,0.6764,3.32,0.7126,3.88,1.1542,1.2,0.4041,5.96,0.2828,1.22,0.4185,3.94,0.9127,3.92,0.6952,5.5,0.6468,1.62,0.7253
maps158_midj.jpg,3.36,0.8981,1.0,0.0,6.14,0.3505,2.28,0.6713,2.84,0.8889,1.0,0.0,5.34,0.7453,1.0,0.0,6.06,0.2399,2.48,0.5799,5.88,0.5584,1.06,0.2399,6.44,0.5014,1.0,0.0,2.44,0.5771,5.6,0.6061,5.96,0.3476,1.24,0.4314
maps158_midj_af.jpg,2.8,0.9035,1.04,0.1979,6.04,0.1979,2.52,0.9311,3.24,1.0214,1.0,0.0,4.06,1.0768,1.0,0.0,5.92,0.274,2.8,0.7559,5.82,0.5956,1.2,0.4041,6.04,0.1979,1.06,0.2399,2.88,0.8241,5.0,0.9035,5.9,0.4165,1.38,0.6354
maps158_midj_as.jpg,1.8,0.7825,1.0,0.0,6.04,0.1979,3.36,0.8981,3.18,0.9409,1.0,0.0,3.98,0.9145,1.0,0.0,5.48,0.6773,2.8,0.6999,5.7,0.7071,1.74,0.487,6.06,0.2399,1.22,0.4185,4.64,1.0254,4.62,0.8781,5.74,0.6328,2.12,0.773
maps158_midj_euna.jpg,3.36,0.8981,1.0,0.0,6.14,0.3505,2.28,0.6713,2.84,0.8889,1.0,0.0,5.34,0.7453,1.0,0.0,6.06,0.2399,2.48,0.5799,5.88,0.5584,1.06,0.2399,6.44,0.5014,1.0,0.0,2.44,0.5771,5.6,0.6061,5.96,0.3476,1.24,0.4314
maps158_midj_sa.jpg,1.22,0.4647,1.04,0.1979,5.98,0.3188,2.28,0.6713,3.82,1.1551,1.0,0.0,3.26,0.7775,1.04,0.1979,2.44,0.5406,2.78,0.6788,5.4,0.7825,2.14,0.4522,5.98,0.3188,1.52,0.5436,3.8,0.9035,4.76,0.8466,5.48,0.7351,2.14,0.7562
maps236_midj.jpg,4.02,1.02,1.22,0.4185,4.56,0.951,2.74,0.7775,2.32,0.9781,1.22,0.4185,2.8,0.6701,1.26,0.4431,5.56,0.6115,3.52,0.7624,3.48,1.0925,1.62,0.5303,5.9,0.303,1.96,0.4932,4.4,0.9689,4.04,0.7814,5.46,0.6764,2.16,0.7384
picture197_mid.jpg,6.06,0.2399,1.0,0.0,4.6,1.3401,1.04,0.1979,2.42,0.9055,1.0,0.0,6.04,0.1979,1.0,0.0,6.44,0.5014,2.08,0.7516,1.38,0.6354,1.0,0.0,6.76,0.4314,1.0,0.0,1.0,0.0,6.06,0.2399,5.98,0.3774,1.1,0.303
posmidsoc_3_midj.jpg,4.1,0.9742,1.04,0.1979,5.96,0.3476,2.12,0.7183,2.24,0.7709,1.08,0.274,3.46,0.706,1.0,0.0,5.86,0.3505,3.34,0.6884,5.9,0.4165,1.62,0.5303,6.06,0.2399,1.1,0.303,4.72,0.8581,3.96,0.6987,5.6,0.6389,1.44,0.6749
wedding4_midj.jpg,1.92,0.8533,1.0,0.0,5.94,0.3731,4.54,1.0539,4.46,1.3433,1.0,0.0,4.24,1.0797,1.0,0.0,6.02,0.2466,2.78,0.7083,5.1,1.2164,1.04,0.1979,6.42,0.4986,1.0,0.0,5.96,0.3476,3.38,0.7796,5.9,0.4165,1.38,0.6354
awe_new_1.jpg,1.08,0.274,1.0,0.0,5.5,0.7354,6.04,0.1979,3.08,0.9223,1.0,0.0,2.62,0.5303,1.24,0.4314,5.34,0.7453,3.18,0.6908,5.18,1.2237,1.88,0.4352,6.14,0.3505,1.04,0.1979,6.14,0.3505,3.38,0.7796,5.48,0.7351,2.24,0.6869
awe_new_1_midj_af.jpg,1.54,0.7616,1.0,0.0,5.34,0.8478,6.04,0.1979,2.84,0.9337,1.0,0.0,4.06,0.9775,1.0,0.0,5.94,0.3136,3.38,0.7796,3.68,1.2688,1.42,0.4986,6.14,0.3505,1.0,0.0,6.06,0.2399,4.74,0.8526,5.7,0.6145,2.14,0.7562
awe_new_1_midj_as.jpg,1.14,0.4046,1.0,0.0,5.54,0.7343,6.04,0.1979,3.42,1.1445,1.0,0.0,2.76,0.6565,1.04,0.1979,5.78,0.4185,3.5,0.8631,4.96,1.261,1.8,0.4518,6.06,0.2399,1.0,0.0,6.14,0.3505,3.34,0.7722,5.52,0.7068,2.14,0.7562
awe_new_1_midj_euna.jpg,1.08,0.274,1.0,0.0,5.5,0.7354,6.04,0.1979,3.08,0.9223,1.0,0.0,2.62,0.5303,1.24,0.4314,5.34,0.7453,3.18,0.6908,5.18,1.2237,1.86,0.4046,6.14,0.3505,1.04,0.1979,6.14,0.3505,3.38,0.7796,5.48,0.7351,2.24,0.6869
awe_new_1_midj_sa.jpg,1.08,0.274,1.0,0.0,5.0,0.9035,6.02,0.1414,3.3,1.0738,1.0,0.0,2.48,0.5436,1.2,0.4041,4.18,1.0039,3.64,0.802,4.54,1.2969,2.08,0.4445,6.04,0.1979,1.08,0.274,6.06,0.2399,3.3,0.7626,4.82,1.0631,2.46,0.8855
awe_new_2.jpg,1.04,0.1979,1.0,0.0,3.48,1.015,6.14,0.3505,2.68,0.9355,1.0,0.0,3.28,0.8816,1.04,0.1979,2.68,0.7126,3.16,0.9116,1.98,0.8687,2.0,0.4949,6.04,0.1979,1.1,0.303,6.44,0.5014,2.74,0.6642,2.98,0.8687,1.98,0.8449
awe_new_3.jpg,1.04,0.1979,1.0,0.0,2.32,0.6833,6.14,0.3505,1.78,0.8154,1.0,0.0,5.18,0.8734,1.96,0.6047,2.28,0.6713,3.36,0.802,1.14,0.4046,1.34,0.4785,6.04,0.1979,1.2,0.4041,6.02,0.3188,5.28,0.8581,3.98,1.1337,2.32,0.8192
awe_new_4.jpg,1.6,0.7559,1.0,0.0,2.44,0.5771,5.96,0.3476,1.66,0.7982,1.2,0.4041,2.48,0.5436,2.08,0.5284,2.3,0.4629,3.56,0.8122,1.2,0.4041,2.62,0.5303,3.96,0.8562,2.4,0.4949,6.26,0.4431,2.9,0.6468,2.78,0.7365,2.52,0.8389
awe_new_5.jpg,1.08,0.274,1.0,0.0,4.68,1.2027,6.04,0.1979,2.8,0.9035,1.0,0.0,2.1,0.544,1.04,0.1979,5.7,0.6145,3.48,0.8628,3.52,1.4879,1.48,0.5047,6.14,0.3505,1.0,0.0,6.42,0.4986,2.8,0.5345,4.82,1.1551,2.1,0.7626
awe_new_6.jpg,2.44,0.9293,1.04,0.1979,4.5,1.0546,5.9,0.303,2.86,0.8332,1.0,0.0,5.18,0.7475,1.06,0.2399,5.2,0.7559,3.4,0.7825,2.2,0.9035,1.94,0.4699,6.04,0.1979,1.06,0.2399,5.84,0.4219,4.44,0.7866,5.66,0.4785,2.12,0.773
awe_new_7.jpg,1.62,0.8053,1.0,0.0,5.28,0.8581,6.06,0.2399,2.86,0.8574,1.0,0.0,3.68,0.8192,1.0,0.0,5.8,0.4518,3.32,0.7939,2.64,1.0254,1.62,0.5303,6.42,0.4986,1.0,0.0,6.44,0.5014,3.44,0.8122,5.68,0.6528,1.72,0.7296
awe_new_8.jpg,1.0,0.0,1.0,0.0,3.12,0.9179,6.06,0.2399,2.58,0.9708,1.0,0.0,3.88,0.9613,2.18,0.5956,2.78,0.6788,2.84,0.7656,1.46,0.6455,2.12,0.4798,6.06,0.2399,1.12,0.3283,5.94,0.3731,4.4,0.9689,3.32,0.8908,2.3,0.8391
awe_new_8_midj_af.jpg,1.14,0.4046,1.0,0.0,4.42,1.1968,6.06,0.2399,3.12,1.0812,1.0,0.0,4.14,1.0104,1.54,0.5789,5.9,0.4165,2.86,0.7001,2.76,1.1877,1.48,0.5047,6.44,0.5014,1.0,0.0,6.26,0.4431,4.62,1.0079,5.42,0.9708,2.04,0.7548
awe_new_8_midj_as.jpg,1.14,0.4046,1.0,0.0,4.9,1.165,6.14,0.3505,3.24,1.0214,1.0,0.0,4.5,1.0546,1.28,0.4536,5.46,0.706,3.02,0.8449,3.08,1.2911,1.58,0.5379,6.36,0.4849,1.0,0.0,6.26,0.4431,5.34,0.7453,5.5,0.7354,2.18,0.7743
awe_new_8_midj_euna.jpg,1.0,0.0,1.0,0.0,3.12,0.9179,6.06,0.2399,2.58,0.9708,1.0,0.0,3.88,0.9613,2.18,0.5956,2.78,0.6788,2.84,0.7656,1.46,0.6455,2.12,0.4798,6.06,0.2399,1.1,0.303,5.94,0.3731,4.4,0.9689,3.34,0.8947,2.3,0.8391
awe_new_8_midj_sa.jpg,1.14,0.4046,1.0,0.0,3.9,1.1824,6.04,0.1979,2.94,1.0956,1.0,0.0,5.34,0.7453,1.58,0.6091,4.8,1.069,2.98,0.7951,1.98,0.8449,1.86,0.4046,6.06,0.2399,1.1,0.303,6.0,0.3499,5.56,0.6749,5.5,0.7354,2.3,0.8391
lake12_midj.jpg,1.1,0.303,1.0,0.0,5.26,1.0654,6.06,0.2399,3.7,1.4033,1.0,0.0,3.46,0.8855,1.0,0.0,5.96,0.3476,3.12,0.8722,3.58,1.5919,1.24,0.4314,6.5,0.5051,1.0,0.0,6.44,0.5014,3.56,0.8122,5.82,0.5956,1.8,0.7825
lake2_midj.jpg,1.26,0.5272,1.0,0.0,5.32,0.957,5.94,0.3731,3.68,1.2526,1.0,0.0,2.02,0.5529,1.0,0.0,5.96,0.3476,3.4,0.7825,4.18,1.4665,1.26,0.4431,6.42,0.4986,1.0,0.0,6.42,0.4986,3.34,0.7722,5.74,0.6328,1.8,0.7825
landscapes_121_h_midj.jpg,2.22,1.0554,1.0,0.0,4.86,1.125,5.9,0.4165,3.96,1.3087,1.0,0.0,2.76,0.6565,1.04,0.1979,5.96,0.3476,3.26,0.8526,2.74,1.1747,1.36,0.4849,6.44,0.5014,1.0,0.0,6.44,0.5014,3.28,0.757,5.74,0.6328,1.98,0.8449
landscapes_140_v_midj.jpg,1.78,0.8154,1.0,0.0,5.5,0.7354,5.92,0.274,4.5,1.3439,1.0,0.0,3.42,0.8352,1.08,0.274,5.94,0.3136,3.32,0.7939,3.86,1.3704,1.38,0.4903,6.22,0.4185,1.0,0.0,6.04,0.1979,4.54,0.8134,5.88,0.4352,2.24,0.8704
landscapes_154_h_midj.jpg,1.06,0.2399,1.0,0.0,3.28,0.8816,5.98,0.3188,2.54,0.9082,1.0,0.0,2.8,0.6701,1.04,0.1979,4.44,1.0134,3.38,0.7796,2.22,0.8873,1.76,0.4764,6.04,0.1979,1.1,0.303,6.02,0.3188,3.56,0.7866,4.36,1.0835,2.02,0.8449
landscapes_180_h_midj.jpg,1.66,0.7982,1.0,0.0,5.42,1.0708,5.64,0.6312,3.94,1.3311,1.0,0.0,2.82,0.7475,1.04,0.1979,5.96,0.3476,3.02,0.8449,2.96,1.3395,1.2,0.4041,6.44,0.5014,1.0,0.0,6.32,0.4712,3.9,0.9313,5.98,0.3774,1.86,0.7827
p045_midj.jpg,1.08,0.274,1.0,0.0,2.68,0.8437,6.04,0.1979,1.98,0.8449,1.0,0.0,3.28,0.8816,1.94,0.6197,2.12,0.5584,3.4,0.7825,1.28,0.536,2.12,0.4798,5.48,0.6773,1.86,0.5718,5.98,0.3774,4.1,0.9742,3.04,0.9026,2.58,0.9916
p067_midj.jpg,1.62,0.8053,1.0,0.0,5.74,0.6328,5.94,0.3136,3.5,1.1112,1.0,0.0,2.44,0.5771,1.0,0.0,5.96,0.2828,3.38,0.8053,4.26,1.482,1.92,0.4445,6.14,0.3505,1.0,0.0,6.26,0.4431,3.34,0.7722,5.64,0.6928,1.92,0.8533
p070_midj.jpg,1.66,0.7982,1.0,0.0,4.78,1.1657,6.04,0.1979,3.56,1.1634,1.0,0.0,4.52,1.015,1.72,0.6402,5.92,0.3405,2.86,0.7001,3.64,1.3211,1.28,0.4536,6.06,0.2399,1.0,0.0,5.98,0.3188,5.46,0.6764,5.6,0.6701,1.86,0.7827
p070_midj_af.jpg,1.44,0.7045,1.0,0.0,4.96,1.1421,6.04,0.1979,3.3,1.0738,1.0,0.0,3.48,0.8628,1.06,0.2399,5.96,0.3476,2.96,0.7548,3.76,1.3486,1.36,0.4849,6.42,0.4986,1.0,0.0,6.2,0.4041,4.1,0.9742,5.74,0.6328,1.8,0.7825
p070_midj_as.jpg,1.38,0.6667,1.0,0.0,5.78,0.6158,6.06,0.2399,3.72,1.2623,1.0,0.0,3.2,0.8806,1.04,0.1979,5.96,0.3476,3.02,0.8449,4.26,1.3524,1.92,0.4445,6.42,0.4986,1.0,0.0,6.42,0.4986,3.8,0.9035,5.52,0.7068,1.98,0.8449
p070_midj_euna.jpg,1.66,0.7982,1.0,0.0,4.78,1.1657,6.04,0.1979,3.68,1.2526,1.0,0.0,4.52,1.015,1.72,0.6402,5.92,0.3405,2.86,0.7001,3.64,1.3211,1.28,0.4536,6.06,0.2399,1.0,0.0,5.98,0.3188,5.46,0.6764,5.6,0.6701,1.86,0.7827
p070_midj_sa.jpg,1.4,0.6701,1.0,0.0,3.16,0.9337,6.04,0.1979,2.6,0.9897,1.0,0.0,5.42,0.6728,2.4,0.4949,3.0,0.7284,2.8,0.6701,1.4,0.6389,2.0,0.4949,6.0,0.2857,1.44,0.5771,2.3,0.4629,5.46,0.6764,3.62,0.9875,2.28,0.6713
p092_midj.jpg,1.66,0.7982,1.0,0.0,5.16,0.9765,5.94,0.3136,3.42,1.0319,1.0,0.0,4.1,0.9742,1.24,0.4314,5.94,0.3136,3.3,0.7354,3.52,1.4879,1.58,0.5379,6.22,0.4185,1.0,0.0,5.98,0.3188,4.62,0.8781,5.64,0.6312,2.06,0.7398
p092_midj_af.jpg,2.04,0.9026,1.0,0.0,4.96,1.1421,5.94,0.3136,3.5,1.1112,1.0,0.0,4.94,0.8901,1.04,0.1979,5.98,0.3188,3.14,0.8084,3.74,1.4115,1.28,0.4536,6.36,0.4849,1.0,0.0,5.96,0.3476,4.58,0.8593,5.88,0.4352,1.8,0.7825
p092_midj_as.jpg,2.08,0.8999,1.0,0.0,5.34,0.8478,5.82,0.3881,3.44,1.0529,1.0,0.0,4.94,0.8901,1.0,0.0,5.96,0.3476,2.9,0.7626,3.96,1.3991,1.54,0.5035,6.2,0.4041,1.0,0.0,5.84,0.4219,4.48,0.9528,5.8,0.4518,1.86,0.7827
p092_midj_euna.jpg,1.66,0.7982,1.0,0.0,4.5,1.0546,5.86,0.3505,2.88,0.8241,1.04,0.1979,3.44,0.8122,1.54,0.5789,5.14,0.7562,3.34,0.6884,3.14,1.1068,2.0,0.4949,6.04,0.1979,1.2,0.4041,5.96,0.3476,3.78,0.79,4.94,0.8901,2.24,0.6869
p092_midj_sa.jpg,1.38,0.6667,1.0,0.0,5.82,0.5956,6.04,0.1979,3.48,1.1993,1.0,0.0,5.08,1.066,1.04,0.1979,6.04,0.1979,3.26,0.8526,4.6,1.5779,1.26,0.4431,6.44,0.5014,1.0,0.0,6.24,0.4314,4.76,1.0606,5.96,0.3476,1.62,0.753
poshighnonsoc_14_midj.jpg,1.3,0.5803,1.0,0.0,4.64,1.2249,6.06,0.2399,3.34,1.1178,1.0,0.0,4.14,1.0692,2.02,0.5529,3.4,0.8571,3.04,0.8562,2.76,1.1877,2.18,0.3881,6.04,0.1979,1.28,0.4536,6.04,0.2828,4.14,1.0104,4.78,1.1657,2.46,0.8855
poshighnonsoc_14_midj_af.jpg,1.66,0.7982,1.0,0.0,4.78,1.1657,6.06,0.2399,3.28,1.0506,1.0,0.0,4.18,1.0631,1.44,0.5771,5.94,0.3731,3.22,0.8154,2.78,1.2002,1.62,0.5303,6.42,0.4986,1.0,0.0,6.3,0.4629,3.94,0.9127,5.58,0.7584,1.92,0.8291
