image,amusement_Mean,awe_Mean,anger_Mean,attachment love_Mean,craving_Mean,disgust_Mean,excitement_Mean,fear_Mean,joy_Mean,neutral_Mean,nurturant love_Mean,sadness_Mean,positive_Mean,negative_Mean,aroused_Mean,calm_Mean,motivated to approach_Mean,motivated to avoid_Mean,target_emo_ind_score_Mean,amusement_Std,awe_Std,anger_Std,attachment love_Std,craving_Std,disgust_Std,excitement_Std,fear_Std,joy_Std,neutral_Std,nurturant love_Std,sadness_Std,positive_Std,negative_Std,aroused_Std,calm_Std,motivated to approach_Std,motivated to avoid_Std,target_emo_ind_score_Std,n,target_emotion,is_positive valence,is_arousing,is_motivated to approach,target_val,target_aro,target_mot,is_efficient,is_max,is_ai
attachment_love_new_2_midj_euna.jpg,3.313432836,2.970149254,1.149253731,4.194029851,2.149253731,1.134328358,3.149253731,1.208955224,4.71641791,3.424242424,4.227272727,1.46969697,5.626865672,1.313432836,1.865671642,4.746268657,4.701492537,1.671641791,4.194029851,1.971070738,1.961524988,0.583971028,2.168918219,1.607310301,0.6718478,1.671995101,0.826407219,1.905382886,1.814985536,1.787094372,0.88090333,1.525895871,0.90802742,1.423775629,1.761054123,2.089040126,1.531369556,2.168918219,67,Attachment love,1,1,1,5.626865672,1.865671642,4.701492537,0,0,True
attachment_love_new_2_midj_sa.jpg,3.278688525,3.245901639,1.081967213,4.672131148,1.85,1.049180328,3.213114754,1.081967213,4.580645161,3.262295082,4.548387097,1.278688525,5.85483871,1.114754098,2.081967213,4.704918033,4.524590164,1.278688525,4.672131148,2.153533124,2.110732398,0.420122282,2.079433508,1.538489244,0.284384101,1.984227424,0.331415246,1.851436191,2.104769499,2.0137024,0.686322265,1.365221104,0.412244291,1.666284109,1.960818386,2.157209288,0.878087838,2.079433508,63,Attachment love,1,1,1,5.85483871,2.081967213,4.524590164,0,0,True
attachment_love_new_3_midj_af.jpg,3.615384615,4.09375,1.21875,4.815384615,2.890625,1.14516129,3.921875,1.21875,5.234375,3.0,4.904761905,1.28125,5.830769231,1.3125,2.109375,4.793650794,5.078125,1.734375,4.815384615,2.349815868,2.060349408,0.744690199,2.022469929,2.27559298,0.538570488,2.338800992,0.806102715,1.941544039,1.902379462,1.898337861,0.863156812,1.816325538,0.990029661,1.513087745,1.824198721,2.140350717,1.461051888,2.022469929,66,Attachment love,1,1,1,5.830769231,2.109375,5.078125,0,0,True
attachment_love_new_3_midj_as.jpg,3.294871795,2.909090909,1.197368421,3.961538462,2.076923077,1.12987013,2.948717949,1.12987013,4.571428571,3.272727273,4.12987013,1.210526316,5.506493506,1.328947368,1.868421053,4.5,4.434210526,1.565789474,3.961538462,2.032904482,2.0467035,0.848838215,2.176869596,1.71902442,0.614531258,2.14958429,0.546535725,2.022430608,1.83271702,2.098562474,0.753937035,1.766824215,0.92934612,1.417435292,1.921804707,2.143738332,1.170020243,2.176869596,78,Attachment love,1,1,1,5.506493506,1.868421053,4.434210526,0,0,True
attachment_love_new_3_midj_euna.jpg,3.693333333,3.12,1.202702703,4.36,2.133333333,1.173333333,3.306666667,1.146666667,4.631578947,3.226666667,4.573333333,1.293333333,6.013157895,1.346666667,1.972972973,4.554054054,4.613333333,1.6,4.36,2.033325949,2.013199685,0.661665183,2.134909328,1.742422462,0.760037932,2.168405401,0.630172292,1.985561921,1.969863031,1.967117066,0.749293962,1.380757483,0.951433248,1.354575938,1.672844284,2.167906783,1.208080899,2.134909328,76,Attachment love,1,1,1,6.013157895,1.972972973,4.613333333,0,0,True
attachment_love_new_3_midj_sa.jpg,2.985074627,3.058823529,1.235294118,3.720588235,1.823529412,1.161764706,2.731343284,1.25,4.373134328,3.52238806,4.705882353,1.424242424,5.132352941,1.426470588,1.970588235,3.96969697,4.164179104,1.705882353,3.720588235,1.988547036,2.05071777,0.714824831,2.218279475,1.62940495,0.58870701,1.996831502,0.655060667,1.881616173,1.949034018,1.985460761,0.765819944,1.761142877,0.935473006,1.611253227,1.771307183,2.093257682,1.246593251,2.218279475,68,Attachment love,1,1,1,5.132352941,1.970588235,4.164179104,0,0,True
attachment_love_new_8_midj_af.jpg,3.307692308,3.46875,1.28125,4.507692308,2.215384615,1.169230769,3.676923077,1.184615385,4.984615385,2.676923077,4.938461538,1.230769231,5.876923077,1.215384615,2.353846154,4.892307692,5.0,1.4,4.507692308,2.351349858,2.260557243,0.967220695,2.201725722,1.988186263,0.601280684,2.312383053,0.527147622,1.824249055,1.977274737,2.199978147,0.52348683,1.605728926,0.599278412,1.979826138,2.165951559,2.236067977,1.02774024,2.201725722,65,Attachment love,1,1,1,5.876923077,2.353846154,5.0,0,0,True
attachment_love_new_8_midj_as.jpg,3.047619048,3.079365079,1.380952381,4.587301587,2.047619048,1.142857143,3.370967742,1.161290323,4.73015873,2.857142857,4.73015873,1.222222222,5.580645161,1.290322581,1.838709677,4.532258065,4.774193548,1.274193548,4.587301587,2.051188259,1.920194776,1.223803846,2.114732658,1.887382309,0.534522484,2.299207782,0.578113052,1.936128072,1.767604018,2.149316089,0.682605172,1.741945277,0.662511287,1.517045753,2.046330117,2.228131282,0.994564817,2.114732658,64,Attachment love,1,1,1,5.580645161,1.838709677,4.774193548,0,0,True
attachment_love_new_8_midj_euna.jpg,3.476190476,3.587301587,1.19047619,4.698412698,1.967741935,1.142857143,3.0,1.158730159,4.873015873,2.483870968,5.031746032,1.349206349,6.0,1.301587302,2.253968254,4.78125,5.158730159,1.317460317,4.698412698,2.313056509,1.997053641,0.758970926,1.906143892,1.810422847,0.644008186,2.109884571,0.652695384,1.835949816,1.896864846,1.874861319,0.935995764,1.379574502,0.926925557,1.857576065,1.812380264,1.993589316,0.912730692,1.906143892,64,Attachment love,1,1,1,6.0,2.253968254,5.158730159,0,0,True
attachment_love_new_8_midj_sa.jpg,3.476923077,3.261538462,1.046153846,4.276923077,1.523076923,1.015384615,3.2,1.030769231,5.076923077,2.2,4.625,1.138461538,6.215384615,1.061538462,1.676923077,4.828125,4.769230769,1.369230769,4.276923077,2.292022117,2.258850116,0.275611209,2.225615732,1.469562991,0.124034735,2.223454519,0.174035805,1.865037636,1.592953232,2.207490855,0.634353093,1.268516699,0.299839701,1.448142046,1.931811285,2.383335575,1.166849802,2.225615732,65,Attachment love,1,1,1,6.215384615,1.676923077,4.769230769,0,0,True
attachmentlove_new_1.jpg,4.623188406,3.885714286,1.185714286,4.985714286,3.985714286,1.3,4.072463768,1.289855072,5.436619718,3.405797101,4.8,1.271428571,5.943661972,1.314285714,3.2,5.0,5.628571429,1.342857143,4.985714286,2.352104497,2.312805293,0.665786168,2.22953077,2.362097184,0.922347352,2.359703624,0.859231005,2.005224564,2.184967631,2.217192375,0.991579454,1.646531627,0.877130651,2.325660262,2.028778457,1.842898069,1.033997649,2.22953077,71,Attachment love,1,1,1,5.943661972,3.2,5.628571429,0,0,True
attachmentlove_new_10.jpg,3.528571429,4.376811594,1.028571429,5.114285714,2.785714286,1.014492754,4.171428571,1.128571429,4.724637681,2.742857143,3.771428571,1.434782609,5.785714286,1.242857143,3.028571429,5.028571429,5.414285714,1.357142857,5.114285714,2.217985955,2.307924005,0.167801519,2.170573004,2.454766774,0.120385853,2.226138716,0.377690486,2.106600677,1.946276373,2.605297994,0.977365319,1.760211262,0.788241747,2.315489297,1.825515044,2.060623637,1.036097951,2.170573004,70,Attachment love,1,1,1,5.785714286,3.028571429,5.414285714,0,0,True
attachmentlove_new_12.jpg,3.385714286,3.214285714,1.085714286,4.914285714,2.442857143,1.173913043,3.485714286,1.342857143,4.246376812,2.614285714,3.614285714,1.628571429,5.414285714,1.528571429,2.957142857,4.471428571,4.842857143,1.4,4.914285714,2.298662857,2.238612777,0.442091772,2.171907978,2.164507604,0.663247841,2.117852735,1.005574524,2.172053766,2.094110839,2.463018398,1.309623561,1.876574563,1.176107909,2.248579031,2.211442107,2.300823509,0.938700922,2.171907978,70,Attachment love,1,1,1,5.414285714,2.957142857,4.842857143,0,0,True
attachmentlove_new_2.jpg,3.786666667,3.2,1.027027027,4.864864865,2.4,1.013333333,3.36,1.067567568,5.333333333,2.813333333,4.96,1.527027027,5.986666667,1.173333333,1.786666667,5.356164384,5.306666667,1.386666667,4.864864865,2.094351047,2.098905764,0.163269084,1.974663657,2.137186835,0.115470054,2.122212003,0.302096831,1.621921894,1.85044431,1.863156287,0.968305581,1.418919777,0.475716624,1.473122565,1.758865346,1.931064217,1.089176894,1.974663657,75,Attachment love,1,1,1,5.986666667,1.786666667,5.306666667,0,0,True
attachmentlove_new_3.jpg,3.783783784,3.391891892,1.054054054,4.432432432,1.824324324,1.040540541,3.297297297,1.01369863,5.283783784,2.824324324,4.946666667,1.164383562,6.054054054,1.148648649,1.905405405,4.933333333,4.972972973,1.513513514,4.432432432,2.330678485,2.310295999,0.326538168,2.347140966,1.582075177,0.258509383,2.243588916,0.117041147,1.898234726,2.043084615,2.019454926,0.687461082,1.497869646,0.734332843,1.648319351,1.912500368,2.106564905,1.426205265,2.347140966,75,Attachment love,1,1,1,6.054054054,1.905405405,4.972972973,0,0,True
attachmentlove_new_5.jpg,2.378378378,3.310810811,1.148648649,4.702702703,2.0,1.0,2.835616438,1.273972603,4.432432432,2.445945946,4.716216216,2.095890411,5.459459459,1.621621622,1.864864865,4.243243243,5.013333333,1.567567568,4.702702703,2.045393774,2.287103065,0.655481261,2.11148023,1.850583025,0.0,2.041334658,0.961195349,2.020993117,1.966443782,2.129507437,1.819374004,1.689526068,1.224215742,1.519952454,2.150570557,1.962440106,1.355668779,2.11148023,75,Attachment love,1,1,1,5.459459459,1.864864865,5.013333333,0,0,True
attachmentlove_new_7.jpg,3.481012658,3.139240506,1.139240506,4.341772152,2.833333333,1.126582278,3.53164557,1.075949367,4.962025316,2.7375,4.708860759,1.253164557,5.730769231,1.17721519,2.379746835,4.538461538,5.037974684,1.291139241,4.341772152,2.206405358,2.234543361,0.674331145,2.129680823,2.047593879,0.667315491,2.229380982,0.311001356,1.786294244,1.819331843,2.088748237,0.741937077,1.57639303,0.52524704,1.982641319,2.004490463,2.139033079,0.849613769,2.129680823,80,Attachment love,1,1,1,5.730769231,2.379746835,5.037974684,0,0,True
attachmentlove_new_8.jpg,3.5,3.714285714,1.042857143,4.571428571,2.228571429,1.086956522,3.695652174,1.333333333,4.623188406,2.628571429,4.942857143,1.342857143,5.771428571,1.101449275,2.3,5.043478261,4.7,1.4,4.571428571,2.375905624,2.390457219,0.203997321,2.441022764,2.113938755,0.53520558,2.270684969,0.834313149,2.156395749,2.008470675,2.321204799,0.899044812,1.889493672,0.51862169,1.928805292,1.995839663,2.317857581,1.267200498,2.441022764,70,Attachment love,1,1,1,5.771428571,2.3,4.7,0,0,True
attachmentlove_new_9.jpg,3.253164557,3.607594937,1.151898734,4.128205128,2.683544304,1.227848101,3.202531646,1.256410256,4.7125,2.632911392,4.392405063,1.430379747,5.582278481,1.405063291,2.088607595,5.0125,5.025316456,1.417721519,4.128205128,2.127164686,2.192163909,0.579314529,2.258369567,2.233453712,0.946645455,2.065465409,0.590748973,1.897324899,1.718505725,2.209639265,0.956536813,1.5409587,0.707450956,1.718600156,1.782430072,2.018978439,0.968842753,2.258369567,80,Attachment love,1,1,1,5.582278481,2.088607595,5.025316456,0,0,True
maps134_midj.jpg,2.694444444,2.611111111,1.361111111,3.027777778,1.763888889,1.25,3.014084507,1.464788732,3.75,3.521126761,2.704225352,1.507042254,4.486111111,1.861111111,2.0,2.901408451,3.555555556,2.0,3.027777778,2.160065785,2.073002555,1.011282209,2.28881064,1.614136978,0.834974909,2.107760882,1.169016509,2.107999519,2.096658259,1.944915468,1.106774457,1.920923014,1.513372836,1.530639456,1.972343998,2.263543831,1.681835732,2.28881064,72,Attachment love,1,1,1,4.486111111,2.0,3.555555556,0,0,True
maps138_midj.jpg,3.0,3.379746835,1.683544304,3.493670886,1.871794872,1.512820513,3.278481013,1.797468354,4.050632911,3.341772152,3.202531646,1.962025316,5.063291139,1.911392405,2.037974684,3.430379747,3.974683544,2.405063291,3.493670886,1.98713813,1.950041403,1.373226631,2.153550543,1.51493838,1.148048482,1.993172377,1.324132487,1.934164725,1.920777593,2.065465409,1.547893838,1.930469401,1.520710642,1.514401278,1.892519311,1.954447155,1.822361017,2.153550543,79,Attachment love,1,1,1,5.063291139,2.037974684,3.974683544,0,0,True
maps158_midj.jpg,4.306451613,3.758064516,1.161290323,5.383333333,3.112903226,1.064516129,4.338709677,1.216666667,5.403225806,3.161290323,4.209677419,1.37704918,6.080645161,1.241935484,3.258064516,4.14516129,5.048387097,1.387096774,5.383333333,2.17729498,2.29529443,0.578113052,1.737830975,2.150904032,0.399629654,1.991321732,0.738566331,1.519918866,1.681076435,2.166337824,1.002728518,1.013003764,0.53363842,1.983005534,2.00692877,1.721869165,0.83675483,1.737830975,62,Attachment love,1,1,1,6.080645161,3.258064516,5.048387097,0,0,True
maps158_midj_af.jpg,3.638888889,3.442857143,1.388888889,4.383561644,2.652777778,1.361111111,4.055555556,1.555555556,4.833333333,3.366197183,3.611111111,1.788732394,5.301369863,1.788732394,2.563380282,3.722222222,4.166666667,2.014084507,4.383561644,2.259911226,2.004601332,0.896873373,2.183461427,2.208560313,1.03876356,2.174687213,1.086263643,1.898850653,1.987384761,2.198306362,1.308384969,1.890656349,1.372333705,1.902872974,2.221674424,2.2580061,1.83997638,2.183461427,73,Attachment love,1,1,1,5.301369863,2.563380282,4.166666667,0,0,True
maps158_midj_as.jpg,2.819444444,3.126760563,1.486111111,4.136986301,2.041666667,1.444444444,3.138888889,1.583333333,4.069444444,3.138888889,3.295774648,1.819444444,4.904109589,2.041666667,2.736111111,3.281690141,3.930555556,2.277777778,4.136986301,1.952437183,1.977946825,0.992834264,1.98126691,1.690382905,1.161457182,1.945059147,1.122748138,1.923365513,1.722310564,2.079796461,1.346109563,1.864614821,1.357685479,1.891367011,1.928604963,2.009319056,1.729790529,1.98126691,73,Attachment love,1,1,1,4.904109589,2.736111111,3.930555556,0,0,True
maps158_midj_euna.jpg,3.388888889,2.805555556,1.253521127,3.958333333,2.180555556,1.236111111,3.25,1.236111111,4.154929577,3.291666667,3.125,1.444444444,5.208333333,1.577464789,2.708333333,3.478873239,3.930555556,1.819444444,3.958333333,2.06619713,1.910968259,0.731306265,2.037932534,1.871403698,0.721755597,2.21232145,0.61651121,2.088388903,2.031009601,2.061979768,0.785231443,1.694543854,1.104044148,2.010097748,2.062309073,2.2223347,1.387330895,2.037932534,72,Attachment love,1,1,1,5.208333333,2.708333333,3.930555556,0,0,True
maps158_midj_sa.jpg,2.347826087,2.623188406,1.231884058,3.814285714,2.214285714,1.188405797,2.652173913,1.47826087,3.68115942,3.449275362,2.676470588,1.811594203,4.442857143,1.869565217,2.352941176,2.985507246,3.8,2.014492754,3.814285714,1.81356074,1.724404836,0.689094195,2.052166456,1.871935038,0.647968825,1.900666191,1.079333886,1.936436643,1.794896621,1.840191233,1.263461193,1.900691821,1.316334522,1.533357509,1.827025497,2.110017515,1.529059242,2.052166456,70,Attachment love,1,1,1,4.442857143,2.352941176,3.8,0,0,True
maps236_midj.jpg,2.878787879,2.681818182,1.939393939,2.515151515,1.636363636,1.727272727,2.848484848,2.242424242,3.246153846,3.223880597,2.363636364,2.0,4.136363636,2.484848485,2.045454545,2.671641791,3.075757576,3.272727273,2.515151515,2.256717504,2.149483594,1.57752277,2.254857486,1.463781863,1.483711091,2.368007434,1.598659112,2.201070544,2.08036197,2.09494897,1.435805858,2.224938123,1.738632745,1.713582107,2.018010269,2.171922977,2.12346201,2.254857486,67,Attachment love,1,1,1,4.136363636,2.045454545,3.075757576,0,0,True
picture197_mid.jpg,5.109589041,3.479452055,1.164383562,3.863013699,2.808219178,1.136986301,4.890410959,1.191780822,5.493150685,3.25,4.287671233,1.369863014,6.136986301,1.301369863,2.5,3.611111111,5.082191781,2.054794521,3.863013699,1.933345142,2.154514569,0.666951994,2.25656492,2.325328736,0.535284672,2.220870974,0.490394803,1.582221431,1.969843062,2.003326761,1.034231455,1.397568012,0.952845614,1.823168577,1.982710874,2.11970533,1.794206811,2.25656492,73,Attachment love,1,1,1,6.136986301,2.5,5.082191781,0,0,True
posmidsoc_3_midj.jpg,3.634146341,2.585365854,1.158536585,4.085365854,2.170731707,1.146341463,3.329268293,1.243902439,4.75308642,2.691358025,4.353658537,1.475609756,5.743902439,1.256097561,1.804878049,3.987804878,4.780487805,1.43902439,4.085365854,2.191522359,1.898350288,0.808435651,2.155677084,1.864581362,0.524038242,2.171958654,0.729636737,1.840725836,1.655611483,2.150922577,1.044983428,1.331581957,0.62481554,1.426720528,2.075690588,2.131621942,0.982533397,2.155677084,82,Attachment love,1,1,1,5.743902439,1.804878049,4.780487805,0,0,True
wedding4_midj.jpg,3.828571429,3.217391304,1.231884058,3.857142857,4.614285714,1.142857143,3.971014493,1.1,4.7,3.362318841,3.144927536,1.171428571,5.782608696,1.173913043,2.507246377,4.231884058,5.428571429,1.362318841,3.857142857,2.199943534,2.241779527,1.072996458,2.317455591,2.00934669,0.596747568,2.307092737,0.455243206,1.980704018,1.992419564,2.231297185,0.563925901,1.607606599,0.593011302,2.011899808,2.008400941,1.715837807,0.984751603,2.317455591,71,Attachment love,1,1,1,5.782608696,2.507246377,5.428571429,0,0,True
awe_new_1.jpg,4.115942029,5.028571429,1.202898551,4.2,3.328571429,1.214285714,4.289855072,1.434782609,5.0,3.449275362,3.913043478,1.463768116,5.915492958,1.457142857,2.857142857,5.913043478,5.739130435,1.628571429,5.028571429,2.285093845,1.72762238,0.698311201,2.268882123,2.381823857,0.611314979,2.183503992,1.063820264,1.857222486,2.003939003,2.330987738,1.078938887,1.401493885,0.973350917,2.221670049,1.521793934,1.641844138,1.374418755,1.72762238,71,Awe,1,1,1,5.915492958,2.857142857,5.739130435,0,1,True
awe_new_1_midj_af.jpg,4.012820513,4.512820513,1.141025641,3.692307692,2.538461538,1.102564103,4.448717949,1.294871795,4.833333333,3.230769231,3.5,1.207792208,6.141025641,1.282051282,3.038961039,5.454545455,5.480519481,1.597402597,4.512820513,2.293376062,2.093549709,0.52778289,2.252315935,1.91841593,0.694874437,1.827974792,0.7913325,1.738910442,1.899576692,2.202418977,0.635313067,1.077808731,0.681812632,2.191139805,1.736189525,1.818113464,1.378975022,2.093549709,78,Awe,1,1,1,6.141025641,3.038961039,5.480519481,0,0,True
awe_new_1_midj_as.jpg,3.454545455,4.696629213,1.149425287,3.126436782,2.477272727,1.045454545,3.977272727,1.379310345,4.693181818,3.272727273,2.858823529,1.290697674,5.83908046,1.298850575,2.19047619,5.636363636,5.356321839,1.558139535,4.696629213,2.263702038,1.842703636,0.723826004,2.16098921,1.856812698,0.258603274,1.806611566,0.865909648,1.578286242,1.849058616,2.088249102,0.879388545,1.256365774,0.733182653,1.766326189,1.517573821,1.73189647,1.194148982,1.842703636,89,Awe,1,1,1,5.83908046,2.19047619,5.356321839,0,1,True
awe_new_1_midj_euna.jpg,3.506849315,4.794520548,1.150684932,3.068493151,2.383561644,1.097222222,4.082191781,1.465753425,4.75,2.917808219,2.680555556,1.305555556,5.931506849,1.369863014,2.342465753,5.736111111,5.356164384,1.805555556,4.794520548,2.340010017,1.971737137,0.659781801,2.090512744,1.897587189,0.608848422,1.984337454,0.972999255,1.750251491,1.664610604,1.98463385,0.849836586,1.294526588,0.825073218,1.796749983,1.528997237,1.653026375,1.420562167,1.971737137,73,Awe,1,1,1,5.931506849,2.342465753,5.356164384,0,1,True
awe_new_1_midj_sa.jpg,3.278481013,4.4375,1.189873418,2.679487179,1.987179487,1.227848101,3.392405063,1.923076923,4.050632911,2.886075949,2.443037975,1.545454545,5.303797468,1.607594937,2.227848101,4.848101266,4.569620253,1.925,4.4375,2.241432171,1.941184227,0.556452808,2.009675232,1.591320531,0.750202829,1.983377859,1.457352436,2.081042233,1.694541325,1.919847987,1.118568805,1.522097325,0.911714664,1.648226452,1.928787367,1.997970408,1.319522353,1.941184227,80,Awe,1,1,1,5.303797468,2.227848101,4.569620253,0,1,True
awe_new_2.jpg,3.227848101,4.772151899,1.090909091,2.405063291,2.139240506,1.101265823,3.696202532,1.41025641,4.405063291,2.925,2.189873418,1.341772152,5.320512821,1.341772152,2.506329114,4.825,4.962025316,1.443037975,4.772151899,2.062792277,2.08750475,0.369274473,1.984032331,1.892862283,0.343247564,2.034033699,0.917872999,1.984032331,1.887835811,1.847215155,0.845593039,1.701745397,0.731806265,1.873385922,1.901198822,2.120976057,1.022150015,2.08750475,80,Awe,1,1,1,5.320512821,2.506329114,4.962025316,0,1,True
awe_new_3.jpg,3.142857143,4.842857143,1.057142857,2.585714286,2.028571429,1.071428571,3.885714286,2.463768116,3.842857143,3.0,2.214285714,1.271428571,5.042857143,1.414285714,2.628571429,4.492753623,4.257142857,1.971428571,4.842857143,2.221670049,2.144326618,0.376317561,2.22953077,1.78537885,0.392739489,2.05393124,1.851705971,1.997358504,1.926173649,1.984672113,0.63523198,1.966647366,0.970475114,1.979396985,2.00457703,2.068996216,1.641591915,2.144326618,70,Awe,1,1,1,5.042857143,2.628571429,4.257142857,1,1,True
awe_new_4.jpg,2.97260274,4.364864865,1.356164384,1.986486486,1.527777778,1.054794521,3.410958904,2.260273973,3.208333333,3.0,1.851351351,1.783783784,4.32,2.040540541,1.958333333,3.77027027,3.621621622,2.486486486,4.364864865,2.134196458,2.260890383,1.110178452,1.74774409,1.299753197,0.368571226,1.920905577,1.683476869,1.775716479,2.137186835,1.677264835,1.416829088,1.831850342,1.447143518,1.57835268,1.912806855,2.065387971,1.960173624,2.260890383,75,Awe,1,1,1,4.32,1.958333333,3.621621622,1,1,True
awe_new_5.jpg,3.824324324,5.260273973,1.148648649,3.148648649,2.405405405,1.054794521,4.513513514,1.175675676,5.445945946,2.175675676,2.56,1.216216216,6.22972973,1.067567568,2.351351351,5.773333333,6.0,1.283783784,5.260273973,2.445897365,1.979249277,0.901785632,2.156115434,2.119181277,0.468164589,2.035595859,0.689611924,1.697232977,1.582075177,2.243549312,0.687864877,1.287955769,0.302096831,1.838942761,1.74428281,1.704144826,1.000277636,1.979249277,75,Awe,1,1,1,6.22972973,2.351351351,6.0,0,0,True
awe_new_6.jpg,3.471428571,4.057142857,1.246376812,2.565217391,2.328571429,1.173913043,3.857142857,1.457142857,3.9,3.376811594,2.3,1.4,5.242857143,1.471428571,2.442857143,4.457142857,4.585714286,1.666666667,4.057142857,2.288733772,2.238566533,0.715496477,2.054251408,1.968751746,0.640691762,2.00929517,1.058926367,1.957149658,2.022676221,1.928805292,1.027167203,1.929449229,1.073007808,1.774503109,1.997721269,2.109281471,1.30233576,2.238566533,70,Awe,1,1,1,5.242857143,2.442857143,4.585714286,1,1,True
awe_new_7.jpg,4.214285714,4.942857143,1.3,3.542857143,3.057142857,1.144927536,4.492957746,1.3,4.915492958,2.928571429,3.157142857,1.342857143,5.971830986,1.214285714,3.130434783,5.128571429,5.757142857,1.314285714,4.942857143,2.238612777,1.808880784,0.922347352,2.275806685,2.364506348,0.752942509,1.926308382,0.857194615,1.79480583,1.951004413,2.275488253,0.849308573,1.275839567,0.561903007,2.006702325,1.809166904,1.73151282,0.86044911,1.808880784,71,Awe,1,1,1,5.971830986,3.130434783,5.757142857,0,1,True
awe_new_8.jpg,3.256410256,4.569620253,1.113924051,2.17721519,2.139240506,1.151898734,3.886075949,1.873417722,3.975,3.189873418,2.151898734,1.269230769,5.192307692,1.417721519,2.683544304,4.1625,4.53164557,1.556962025,4.569620253,2.06665485,2.128461249,0.391818305,1.730269682,1.7226558,0.579314529,1.921453388,1.362191754,1.862181924,1.881597448,1.833370216,0.732777618,1.529431541,0.92829586,1.931813973,1.951589745,2.092939554,1.1179977,2.128461249,80,Awe,1,1,1,5.192307692,2.683544304,4.53164557,1,1,True
awe_new_8_midj_af.jpg,4.058823529,4.865671642,1.343283582,3.382352941,3.090909091,1.298507463,4.537313433,1.701492537,5.179104478,3.106060606,3.134328358,1.318181818,5.926470588,1.492537313,2.787878788,5.044117647,5.514705882,1.727272727,4.865671642,2.361901289,1.937629936,0.913737559,2.343803592,2.305360127,0.984961549,1.836732591,1.314429538,1.766055124,1.763988382,2.208081043,0.862181329,1.519192406,1.133152405,1.860646302,1.815635439,1.731987445,1.430927129,1.937629936,69,Awe,1,1,1,5.926470588,2.787878788,5.514705882,0,0,True
awe_new_8_midj_as.jpg,3.145454545,5.163636364,1.222222222,2.545454545,2.127272727,1.320754717,4.074074074,1.636363636,4.351851852,3.236363636,2.454545455,1.454545455,5.218181818,1.654545455,2.545454545,4.927272727,4.945454545,1.690909091,5.163636364,2.414602044,1.931835017,0.691366344,1.960897204,1.92502569,0.893859069,1.96047599,1.192004791,1.93437043,1.962270382,2.062165186,0.939231006,1.950222296,1.294120348,1.913095047,1.803849233,2.129320721,1.184353665,1.931835017,55,Awe,1,1,1,5.218181818,2.545454545,4.945454545,0,1,True
awe_new_8_midj_euna.jpg,3.21978022,4.511111111,1.21978022,2.186813187,2.054945055,1.230769231,3.813186813,2.011111111,3.846153846,3.322222222,2.010869565,1.483516484,4.804347826,1.747252747,2.362637363,4.065934066,4.241758242,1.802197802,4.511111111,2.075262756,1.98445897,0.646395094,1.618724381,1.53740501,0.667947488,1.925917316,1.502764826,1.954613215,1.883266215,1.46380931,0.873850195,1.829184232,1.22559198,1.588265885,1.925283228,2.056645917,1.376144213,1.98445897,92,Awe,1,1,1,4.804347826,2.362637363,4.241758242,1,1,True
awe_new_8_midj_sa.jpg,3.549295775,4.85915493,1.267605634,2.323943662,2.057142857,1.3,4.013888889,1.788732394,4.154929577,3.028169014,2.098591549,1.464788732,5.291666667,1.76056338,2.605633803,4.323943662,4.422535211,1.85915493,4.85915493,2.266455586,1.830657764,0.792063246,1.895669108,1.718490358,0.840117314,1.87265764,1.392997723,1.80987677,1.698502122,1.640164884,0.997582591,1.569403762,1.525636062,1.878288531,1.795030027,1.786152864,1.40708183,1.830657764,72,Awe,1,1,1,5.291666667,2.605633803,4.422535211,0,1,True
lake12_midj.jpg,4.012048193,5.240963855,1.168674699,3.096385542,2.927710843,1.120481928,4.397590361,1.325301205,4.771084337,2.085365854,2.590361446,1.313253012,6.036585366,1.265060241,2.759036145,5.120481928,5.590361446,1.337349398,5.240963855,2.287260455,1.811820008,0.536912517,2.212020695,2.174032628,0.395017454,1.918712469,0.734322879,1.823460267,1.572928538,2.147239547,0.810415594,1.280867009,0.750354995,1.825232103,1.817245237,1.732305278,0.78518459,1.811820008,83,Awe,1,1,1,6.036585366,2.759036145,5.590361446,0,1,True
lake2_midj.jpg,3.861111111,4.943661972,1.194444444,3.166666667,2.309859155,1.152777778,4.375,1.458333333,4.944444444,3.328571429,3.027777778,1.375,5.833333333,1.305555556,2.647887324,5.928571429,5.041666667,1.652777778,4.943661972,2.387205069,1.963141243,0.663725908,2.245496275,1.91677966,0.620307108,2.010097748,0.99204583,1.710686288,1.961376539,2.18813846,0.941043772,1.332159107,0.944053127,1.971935898,1.333203927,2.051708323,1.246513134,1.963141243,72,Awe,1,1,1,5.833333333,2.647887324,5.041666667,0,0,True
landscapes_121_h_midj.jpg,3.926470588,4.573529412,1.057971014,3.68115942,2.782608696,1.057971014,4.710144928,1.147058824,5.391304348,3.115942029,3.101449275,1.188405797,6.057142857,1.231884058,2.742857143,5.728571429,5.914285714,1.285714286,4.573529412,2.326461514,2.180758299,0.235400658,2.476315774,2.375546781,0.29124772,1.99338206,0.496696727,1.775796352,2.14569495,2.358619534,0.493348771,1.39237795,0.689094195,2.137896259,1.701844086,1.52032469,0.764101388,2.180758299,71,Awe,1,1,1,6.057142857,2.742857143,5.914285714,0,0,True
