"image","happiness_Mean","happiness_Std","surprise_Mean","surprise_Std","sadness_Mean","sadness_Std","anger_Mean","anger_Std","disgust_Mean","disgust_Std","fear_Mean","fear_Std","emotional valence_Mean","emotional valence_Std","arousal_Mean","arousal_Std"
"People_025_v","1.0","0.0","1.38","0.6354","2.82","0.7475","2.18","0.7743","5.8","0.4949","2.44","0.644","2.32","0.6528","4.24","0.8704"
"Faces_296_h","1.0","0.0","1.06","0.2399","4.24","0.744","2.8","0.7559","2.74","0.8762","1.56","0.7045","3.18","0.6289","3.7","0.8631"
"Landscapes_007_h","1.0","0.0","1.08","0.274","4.2","0.9035","2.08","0.7239","5.74","0.6328","2.48","0.5799","1.58","0.7309","2.86","0.8332"
"Landscapes_060_h","1.62","0.6354","1.14","0.4046","2.48","0.5436","1.72","0.7296","2.1","0.6145","1.98","0.6224","3.04","0.402","3.38","0.7253"
"Animals_135_v","4.32","0.9134","1.6","0.6999","1.42","0.5746","1.0","0.0","1.3","0.544","1.2","0.4041","4.84","0.7384","3.58","0.7848"
"Animals_182_h","5.5","0.7354","2.0","0.9035","1.1","0.303","1.0","0.0","1.06","0.2399","1.08","0.274","6.04","0.1979","5.7","0.6145"
"People_230_h","1.0","0.0","1.18","0.4819","1.6","0.7559","1.38","0.6667","5.72","0.6713","2.04","0.8797","1.1","0.303","3.66","1.0616"
"People_121_h","1.0","0.0","1.0","0.0","5.98","0.3188","1.08","0.274","1.72","0.701","1.2","0.4041","2.2","0.6389","2.06","0.8668"
"People_062_v","1.04","0.1979","1.68","0.7677","2.22","0.5455","2.18","0.7743","5.28","0.7835","2.24","0.6247","2.66","0.5194","3.56","0.8369"
"Objects_109_h","1.0","0.0","1.08","0.274","2.04","0.6987","1.04","0.1979","5.04","0.9249","1.38","0.6354","1.6","0.7559","2.14","0.9037"
"Objects_007_h","1.06","0.2399","1.38","0.6667","2.44","0.9293","1.34","0.6263","5.62","0.8303","1.54","0.7616","2.18","0.8003","3.08","0.9655"
"Animals_171_h","2.74","0.5646","1.86","0.8084","2.1","0.544","1.38","0.6354","2.58","0.6417","1.6","0.6999","4.22","0.7083","3.56","0.7866"
"People_143_h","1.0","0.0","1.04","0.1979","6.18","0.5226","1.04","0.1979","1.98","0.8449","1.36","0.6312","1.66","0.7453","2.04","0.8797"
"Animals_179_h","5.54","0.6131","2.28","0.6713","1.06","0.2399","1.36","0.598","1.1","0.303","1.12","0.3283","5.94","0.3136","5.94","0.3136"
"Objects_156_v","1.24","0.4314","1.38","0.6667","2.62","0.5303","1.5","0.6776","2.8","0.6999","2.08","0.6652","2.72","0.4536","2.78","0.5817"
"Objects_207_h","1.0","0.0","1.38","0.6354","3.18","0.6908","2.44","0.644","2.78","0.6788","2.0","0.6061","2.64","0.4849","3.12","0.5938"
"Animals_121_h","2.52","0.5436","1.36","0.6312","2.02","0.5529","1.22","0.4647","2.18","0.5956","1.38","0.6354","4.2","0.6061","3.46","0.706"
"Animals_089_v","2.52","0.5436","1.78","0.7365","1.54","0.5789","1.12","0.3283","1.5","0.6776","1.94","0.6518","4.02","0.6848","3.46","0.706"
"Objects_045_h","1.72","0.701","1.34","0.6263","1.36","0.5628","1.58","0.7309","3.5","0.8864","1.0","0.0","3.48","0.7068","3.58","0.8104"
"Landscapes_025_h","1.04","0.1979","1.28","0.536","4.24","0.744","2.44","0.644","4.76","0.6565","2.36","0.5253","2.12","0.6893","3.34","0.8234"
"Objects_009_h","2.62","0.5303","1.26","0.5272","1.98","0.6224","1.14","0.4046","2.54","0.6764","1.0","0.0","3.46","0.706","3.24","0.716"
"Objects_328_h","1.08","0.274","1.1","0.303","1.24","0.4764","1.6","0.7559","4.92","0.8533","1.08","0.274","3.36","0.8271","4.44","1.0721"
"People_057_h","1.98","0.5147","1.86","0.7827","2.52","0.5436","2.44","0.5771","4.62","0.6667","2.44","0.5014","3.04","0.402","3.82","0.8734"
"Animals_086_v","1.94","0.6197","2.2","0.6389","3.54","0.8381","1.5","0.6776","3.5","0.8864","2.78","0.6481","2.96","0.4499","3.4","0.7559"
"Faces_012_v","2.4","0.4949","1.4","0.6389","4.36","0.6312","2.1","0.7071","1.78","0.7365","2.12","0.6273","3.02","0.4281","3.22","0.6788"
"Objects_018_h","1.1","0.303","1.52","0.7624","2.06","0.6824","1.62","0.7796","3.94","0.8668","1.6","0.7559","3.02","0.4734","3.32","0.7939"
"Objects_216_h","1.64","0.6627","1.38","0.6354","2.26","0.5272","1.38","0.6354","4.2","0.8571","1.7","0.7071","2.9","0.4165","2.98","0.5887"
"Objects_019_h","1.72","0.701","1.04","0.1979","1.04","0.1979","1.06","0.2399","2.5","0.8631","1.0","0.0","4.34","0.9172","3.86","0.8809"
"Animals_053_h","1.04","0.1979","1.72","0.701","5.94","0.3136","1.48","0.5799","3.24","1.0012","4.78","0.8154","2.74","0.8283","4.34","0.9172"
"Faces_166_h","1.04","0.1979","1.2","0.4041","4.62","0.6667","2.48","0.5799","2.28","0.6713","2.32","0.5511","3.06","0.55","3.34","0.7722"
"Faces_037_h","1.0","0.0","1.34","0.6263","5.96","0.3476","4.0","1.069","2.06","0.9775","2.48","1.015","1.14","0.4046","5.24","0.6565"
"Objects_119_h","1.0","0.0","1.08","0.274","1.94","0.6197","2.1","0.7071","2.28","0.6713","2.52","0.5436","2.54","0.6455","2.76","0.7969"
"People_179_h","5.82","0.3881","1.2","0.4041","1.2","0.4041","1.1","0.303","1.0","0.0","1.08","0.274","5.9","0.303","4.58","0.7309"
"Objects_206_h","1.0","0.0","1.08","0.274","2.48","0.5436","1.64","0.7217","3.94","0.8668","2.1","0.544","2.16","0.6181","2.46","0.706"
"Landscapes_043_h","1.04","0.1979","1.24","0.4764","2.8","0.5345","2.32","0.6833","2.28","0.6713","2.18","0.5956","2.84","0.4219","3.56","0.8122"
"People_030_h","5.46","0.6764","1.82","0.7197","1.46","0.5425","1.22","0.4185","1.92","0.6337","1.28","0.4536","5.82","0.3881","4.58","0.7309"
"People_035_h","2.0","0.4949","1.5","0.6776","4.3","0.6776","1.7","0.7071","3.5","0.8864","2.36","0.5253","3.02","0.4734","3.56","0.7866"
"Landscapes_028_h","1.2","0.4041","1.44","0.6749","3.18","0.6289","2.16","0.6181","3.9","0.8631","2.18","0.5956","2.72","0.4536","3.06","0.55"
"Objects_186_v","1.28","0.4965","1.1","0.303","1.4","0.6389","1.04","0.1979","2.0","0.6061","1.04","0.1979","3.08","0.5284","2.86","0.5349"
"Faces_155_h","1.0","0.0","1.2","0.4041","6.06","0.2399","1.08","0.274","1.36","0.598","3.36","0.9638","2.02","0.8687","3.18","0.8734"
"Landscapes_102_h","3.96","0.8562","1.78","0.7365","2.0","0.4949","1.06","0.2399","1.08","0.274","2.0","0.6061","5.62","0.4903","4.66","0.7453"
"Faces_275_h","1.96","0.57","1.8","0.7825","2.74","0.5646","2.2","0.6389","4.7","0.7354","2.2","0.6061","3.16","0.5481","3.82","0.8734"
"Objects_307_v","2.48","0.5047","1.04","0.1979","1.66","0.6884","1.08","0.274","2.04","0.57","1.0","0.0","3.56","0.6749","3.22","0.5817"
"Objects_060_h","2.02","0.5529","1.44","0.6749","2.08","0.5284","1.72","0.7296","2.84","0.7384","1.36","0.598","3.26","0.5646","3.24","0.6247"
"Faces_156_h","5.7","0.6145","2.1","0.7354","1.2","0.4041","1.24","0.4314","1.94","0.8184","1.04","0.1979","5.7","0.6145","5.5","0.6468"
"Animals_197_h","3.48","0.9089","3.38","0.9875","1.52","0.5436","1.08","0.274","1.56","0.7045","1.78","0.7365","5.6","0.6061","4.54","0.7616"
"Faces_224_h","2.62","0.5303","1.38","0.6354","3.38","0.7253","1.4","0.6389","1.94","0.6518","1.46","0.6455","3.62","0.7253","3.3","0.6776"
"Objects_255_v","4.42","0.8352","1.5","0.6776","1.46","0.5425","1.24","0.4314","1.56","0.7045","1.04","0.1979","5.42","0.6728","4.62","0.7253"
"Objects_015_v","1.08","0.274","1.22","0.4647","1.34","0.5573","1.38","0.6354","4.1","0.9742","1.1","0.303","3.36","0.7494","3.48","0.8862"
"People_164_h","1.08","0.274","1.0","0.0","1.58","0.7309","1.04","0.1979","2.42","0.7848","1.04","0.1979","2.46","0.706","2.36","1.0451"
"Animals_122_h","5.3","0.6776","1.6","0.6999","1.26","0.4431","1.2","0.4041","1.98","0.6224","1.08","0.274","5.82","0.3881","3.94","0.8668"
"Animals_203_h","1.96","0.6047","2.0","0.6999","4.84","0.6503","1.28","0.4965","2.44","0.5406","3.04","0.7814","3.46","0.706","3.56","0.7866"
"Objects_223_h","2.52","0.5436","1.34","0.6263","2.18","0.5956","1.06","0.2399","1.68","0.7677","1.94","0.6518","3.84","0.7384","3.38","0.7253"
"Animals_220_h","5.96","0.3476","1.36","0.5628","1.1","0.303","1.0","0.0","1.1","0.303","1.1","0.303","6.06","0.2399","5.52","0.7068"
"Landscapes_115_v","3.48","0.7068","1.22","0.4647","2.72","0.536","1.0","0.0","1.36","0.5628","1.18","0.3881","4.7","0.6145","3.56","0.7866"
"Animals_196_h","4.72","0.757","3.18","0.9409","2.0","0.4949","1.76","0.6869","1.24","0.4314","1.98","0.5887","5.56","0.5406","4.72","0.701"
"Landscapes_020_h","2.32","0.4712","1.38","0.6354","2.66","0.5194","1.52","0.6773","1.58","0.7309","2.04","0.57","3.36","0.598","3.48","0.7068"
"People_060_v","1.08","0.274","1.34","0.6263","2.36","0.5253","2.04","0.7273","4.7","0.789","2.24","0.6247","2.86","0.4522","3.94","0.8668"
"Faces_190_h","1.22","0.4185","1.78","0.7365","4.84","0.6503","3.32","0.8908","2.9","0.8631","2.74","0.6642","3.24","0.716","3.7","0.8631"
"Animals_136_h","2.52","0.5436","1.36","0.5628","2.4","0.5714","1.26","0.4431","1.24","0.4314","1.54","0.5789","4.68","0.7126","3.42","0.8352"
"People_080_h","2.28","0.6402","1.36","0.6312","1.92","0.6337","1.36","0.6312","2.56","0.8122","1.04","0.1979","3.46","0.706","3.8","0.8806"
"Faces_113_h","6.02","0.3188","3.44","1.0529","1.0","0.0","1.08","0.274","1.0","0.0","1.24","0.4314","6.06","0.2399","5.98","0.3188"
"Objects_274_h","1.1","0.303","2.32","0.8437","2.08","0.6652","2.64","0.8751","3.62","1.0079","2.08","0.6652","2.72","0.5729","3.84","0.9337"
"Faces_054_v","2.08","0.5284","2.08","0.7239","3.4","0.7825","2.36","0.6627","2.28","0.6713","2.62","0.5303","3.86","0.7287","3.56","0.7866"
"Objects_129_h","2.4","0.5345","3.42","0.9495","2.28","0.6713","1.4","0.6389","2.92","0.8769","2.44","0.644","3.48","0.8389","4.22","0.8873"
"Faces_001_h","5.86","0.3505","2.28","0.6713","1.86","0.4046","1.2","0.4041","1.24","0.4314","1.22","0.4185","5.98","0.3188","4.7","0.789"
"Landscapes_139_h","1.0","0.0","1.14","0.4046","4.62","0.9875","3.52","1.0349","5.9","0.4165","2.24","0.6869","1.34","0.6263","3.84","0.9337"
"Animals_149_v","2.7","0.5803","1.38","0.6354","2.02","0.5529","1.06","0.2399","1.4","0.6389","1.6","0.6999","5.18","0.7475","3.58","0.7848"
"People_148_h","4.02","0.7951","1.2","0.4041","2.0","0.4949","1.24","0.4314","1.6","0.6999","1.0","0.0","4.74","0.5646","3.56","0.7866"
"Faces_047_h","3.0","0.4518","2.62","0.5303","2.62","0.5303","1.92","0.6337","1.72","0.701","2.2","0.6061","4.02","0.6224","3.54","0.7343"
"Objects_134_h","1.0","0.0","1.64","0.7762","2.8","0.6701","2.06","0.6824","2.86","0.8084","2.2","0.6061","2.4","0.6061","2.84","0.6181"
"Faces_266_h","1.08","0.274","1.38","0.6667","2.04","0.57","2.24","0.7709","5.16","0.6503","2.16","0.7918","2.88","0.4798","4.22","0.8873"
"Objects_281_h","1.92","0.6337","1.08","0.274","2.72","0.536","1.66","0.6884","2.36","0.5253","1.94","0.6518","3.04","0.402","3.02","0.4734"
"Objects_311_h","2.28","0.6402","1.06","0.2399","1.96","0.6047","1.34","0.6263","1.14","0.4046","1.08","0.274","3.42","0.6091","3.0","0.6061"
"Objects_136_h","1.0","0.0","1.08","0.274","5.8","0.4949","1.4","0.6389","2.52","0.5436","2.12","0.6893","2.62","0.5303","2.96","0.57"
"Landscapes_055_h","2.4","0.4949","1.06","0.2399","2.48","0.5436","1.08","0.274","1.6","0.6999","1.0","0.0","3.36","0.598","2.92","0.4882"
"Objects_222_h","1.04","0.1979","1.36","0.6312","2.74","0.5997","2.04","0.57","3.12","0.9179","2.4","0.4949","2.94","0.4243","3.42","0.7848"
"Faces_135_h","6.04","0.1979","2.28","0.6713","1.0","0.0","1.0","0.0","1.2","0.4041","1.06","0.2399","6.04","0.1979","5.36","0.6627"
"Faces_196_h","2.12","0.4798","1.92","0.6337","3.5","0.7071","2.12","0.5584","2.04","0.57","2.3","0.5051","3.5","0.7071","3.46","0.706"
"Faces_216_h","2.22","0.4185","1.72","0.701","3.1","0.5051","2.1","0.544","2.18","0.5956","1.96","0.6047","3.6","0.6389","3.38","0.6667"
"People_097_h","2.18","0.3881","1.38","0.6354","2.22","0.4185","2.0","0.6999","2.14","0.6064","1.96","0.6047","3.46","0.6764","3.46","0.706"
"Animals_127_h","3.2","0.8081","1.14","0.4046","1.42","0.5746","1.0","0.0","1.98","0.5887","1.04","0.1979","3.96","0.6688","3.12","0.5938"
"Animals_170_h","3.6","0.9258","1.52","0.6773","1.42","0.5746","1.0","0.0","1.34","0.5573","1.22","0.4185","5.92","0.3405","3.86","0.8809"
"Objects_115_h","1.0","0.0","1.92","0.8041","2.48","0.5436","1.94","0.6518","3.42","0.9495","2.08","0.6652","2.66","0.5194","2.94","0.7117"
"People_165_v","2.14","0.4953","2.06","0.6824","2.32","0.4712","2.24","0.6247","1.98","0.6224","2.44","0.5771","3.86","0.7287","3.72","0.8581"
"Landscapes_021_h","3.58","0.7848","1.5","0.6776","2.2","0.4518","1.0","0.0","1.0","0.0","1.24","0.4314","5.5","0.6468","3.86","0.8809"
"Faces_062_v","1.58","0.6091","1.8","0.7825","4.64","0.6928","2.2","0.6061","2.24","0.6869","2.82","0.7475","3.46","0.706","3.56","0.7866"
"Animals_165_h","4.02","0.8449","2.18","0.7743","1.88","0.5206","1.24","0.4314","1.92","0.6337","1.36","0.5628","4.72","0.6713","3.7","0.789"
"Faces_264_h","2.26","0.5272","1.36","0.6312","2.52","0.5436","2.24","0.6565","3.74","0.9435","1.92","0.6337","3.22","0.5817","3.48","0.7068"
"Objects_106_v","1.0","0.0","2.42","0.7848","2.88","0.8241","2.3","0.7354","5.5","0.7354","3.04","0.9026","1.54","0.7616","3.38","0.901"
"Objects_194_h","1.42","0.5746","1.38","0.6354","2.0","0.6061","1.1","0.303","2.12","0.773","1.04","0.1979","2.96","0.4499","3.26","0.7775"
"Landscapes_130_h","2.44","0.5014","1.1","0.303","2.72","0.5729","1.06","0.2399","2.28","0.6713","1.5","0.6468","3.7","0.7354","3.5","0.7626"
"Faces_240_h","4.22","0.7083","2.0","0.6061","2.22","0.4185","2.4","0.5714","1.2","0.4041","2.26","0.5272","4.8","0.6061","4.62","0.6667"
"People_172_v","6.06","0.2399","1.2","0.4041","1.08","0.274","1.0","0.0","1.0","0.0","1.0","0.0","6.3","0.4629","4.24","0.9596"
"Landscapes_117_h","5.82","0.3881","1.1","0.303","1.92","0.4445","1.0","0.0","1.0","0.0","1.0","0.0","6.04","0.1979","3.9","0.8631"
"People_096_h","4.46","0.7343","1.96","0.6376","1.96","0.4932","1.08","0.274","1.0","0.0","2.02","0.5529","5.56","0.5014","5.02","0.5147"
"Faces_342_h","6.04","0.1979","2.24","0.6869","1.08","0.274","1.06","0.2399","1.04","0.1979","1.24","0.4314","6.04","0.1979","5.66","0.4785"
"Animals_200_v","1.38","0.6354","2.76","0.9381","1.44","0.5771","1.64","0.7762","3.02","0.8919","1.6","0.6999","3.58","0.7848","4.74","0.7775"
"Animals_178_v","6.14","0.3505","3.92","1.3377","1.0","0.0","1.1","0.303","1.0","0.0","1.0","0.0","6.42","0.4986","6.3","0.4629"
"Animals_205_h","2.72","0.5729","1.36","0.6312","1.22","0.4185","1.0","0.0","1.52","0.6773","1.4","0.6389","4.38","0.753","3.42","0.7025"
"Faces_263_v","6.04","0.1979","1.66","0.6884","1.2","0.4041","1.0","0.0","1.0","0.0","1.0","0.0","6.04","0.1979","4.92","0.8533"
"Objects_282_h","1.0","0.0","1.04","0.1979","2.18","0.5956","1.44","0.6749","3.0","0.7284","1.5","0.6776","2.64","0.4849","2.62","0.6667"
"Animals_104_h","2.62","0.5303","1.38","0.6354","2.0","0.5345","1.22","0.4647","1.94","0.6518","1.92","0.8041","3.84","0.6503","3.42","0.7025"
"Faces_218_h","2.6","0.4949","1.7","0.7071","2.74","0.5646","2.52","0.5436","2.12","0.6273","1.82","0.7197","3.78","0.6481","3.56","0.7866"
"People_026_h","4.94","0.8184","2.0","0.6999","1.24","0.4314","1.26","0.4431","1.24","0.4314","1.1","0.303","5.5","0.6468","4.3","0.6776"
"Landscapes_178_h","5.92","0.274","1.24","0.4314","1.82","0.4375","1.0","0.0","1.06","0.2399","1.08","0.274","5.94","0.2399","3.94","0.8668"
"Faces_129_h","5.52","0.5436","2.36","0.6627","2.06","0.3731","1.34","0.4785","1.48","0.5799","1.64","0.5628","5.78","0.4185","4.62","0.753"
"Landscapes_165_h","4.34","0.9172","1.24","0.4314","2.0","0.4949","1.0","0.0","1.0","0.0","1.3","0.5051","5.92","0.274","4.62","0.7796"
"Animals_208_h","5.9","0.4165","1.6","0.6999","1.98","0.5147","1.0","0.0","1.04","0.1979","1.26","0.4431","6.2","0.4041","3.82","0.9624"
"Landscapes_149_h","3.46","0.7343","1.46","0.6455","2.08","0.5284","1.04","0.1979","1.08","0.274","1.64","0.6627","5.36","0.6627","4.08","0.8533"
"Animals_216_v","2.4","0.4949","1.1","0.303","1.34","0.4785","1.1","0.303","2.52","0.5436","1.1","0.303","4.0","0.8081","3.72","0.8581"
"Animals_195_h","1.82","0.7197","1.94","0.8184","1.28","0.4536","1.36","0.6312","3.88","1.0428","1.08","0.274","3.54","0.8381","4.02","0.8919"
"Landscapes_154_h","4.98","0.769","1.1","0.303","2.0","0.4949","1.0","0.0","1.0","0.0","1.1","0.303","5.92","0.274","3.86","0.8809"
"Landscapes_140_v","5.78","0.4185","1.34","0.5573","1.94","0.4243","1.04","0.1979","1.0","0.0","1.9","0.5803","5.94","0.2399","4.7","0.789"
"Objects_124_h","1.0","0.0","1.34","0.6263","1.5","0.6776","1.34","0.6263","4.62","1.0669","2.1","0.7071","1.58","0.7309","2.26","1.0461"
"Faces_352_h","6.0","0.2857","3.68","1.0388","1.0","0.0","1.1","0.303","1.1","0.303","1.24","0.4314","5.96","0.3476","5.98","0.3774"
"Objects_010_h","1.2","0.4041","1.22","0.4647","2.22","0.5455","1.38","0.6354","3.32","0.7939","1.6","0.6999","2.68","0.5127","2.72","0.536"
"Objects_211_h","1.04","0.1979","1.0","0.0","1.06","0.2399","1.0","0.0","1.14","0.4046","1.0","0.0","2.64","0.6928","2.14","0.9037"
"Faces_192_h","2.4","0.4949","1.96","0.6376","2.86","0.5718","2.22","0.6158","2.0","0.6061","2.04","0.533","3.74","0.6328","3.56","0.7866"
"Objects_093_h","5.5","0.7071","1.4","0.6389","1.2","0.4041","1.0","0.0","1.88","0.773","1.04","0.1979","5.88","0.4352","4.36","1.0451"
"Objects_056_h","5.14","0.7562","1.22","0.4647","1.18","0.3881","1.04","0.1979","2.22","0.6481","1.0","0.0","5.82","0.3881","4.04","0.9467"
"Objects_178_v","3.16","0.6503","1.4","0.6389","2.12","0.4798","1.04","0.1979","1.94","0.8184","1.1","0.303","4.84","0.7384","3.86","0.8809"
"Animals_213_h","2.78","0.6788","1.54","0.6455","2.48","0.5436","1.1","0.303","1.44","0.5771","1.92","0.5657","5.36","0.7494","3.56","0.8122"
"Animals_137_h","3.34","0.7722","1.38","0.6354","2.02","0.5529","1.12","0.3283","1.4","0.6389","1.22","0.4185","4.72","0.6074","3.56","0.7866"
"Faces_306_v","2.6","0.4949","2.48","0.5799","2.74","0.5646","3.26","0.9216","2.38","0.7796","2.16","0.6181","3.5","0.7071","3.58","0.7848"
"Landscapes_057_h","2.72","0.4536","1.58","0.7309","2.12","0.4798","2.04","0.57","1.34","0.5928","2.28","0.536","3.76","0.6247","3.5","0.7071"
"Objects_278_h","3.1","0.5051","1.22","0.4647","1.94","0.55","1.4","0.6389","1.72","0.701","1.06","0.2399","3.98","0.5887","3.46","0.706"
"Animals_173_h","2.62","0.5303","1.6","0.6999","2.22","0.5455","1.38","0.6354","2.12","0.6273","1.44","0.6115","4.3","0.6776","3.44","0.7866"
"Landscapes_100_h","4.42","0.7025","1.18","0.3881","2.38","0.4903","1.0","0.0","1.24","0.4314","1.1","0.303","5.4","0.6389","3.5","0.7626"
"Landscapes_180_h","5.96","0.2828","1.08","0.274","1.42","0.4986","1.0","0.0","1.04","0.1979","1.04","0.1979","6.06","0.2399","4.1","0.9742"
"Animals_212_v","3.9","0.8631","2.14","0.7562","1.96","0.6047","1.2","0.4041","1.6","0.6999","1.82","0.7197","5.14","0.7562","3.58","0.7848"
"Animals_185_h","4.8","0.6999","1.38","0.6354","2.02","0.5147","1.0","0.0","1.34","0.5573","1.2","0.4041","5.1","0.6145","3.5","0.7626"
"Faces_120_h","7.0","0.0","2.42","1.0515","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","6.98","0.1414","6.76","0.4314"
"Animals_206_h","3.68","0.8192","1.2","0.4041","1.88","0.5584","1.0","0.0","1.62","0.6354","1.08","0.274","5.44","0.7045","3.36","0.7494"
"People_166_h","2.12","0.4798","1.08","0.274","2.38","0.4903","1.7","0.7071","1.6","0.6999","1.04","0.1979","4.3","0.6776","3.72","0.8581"
"Animals_184_h","4.28","0.8816","1.04","0.1979","1.98","0.5147","1.0","0.0","1.1","0.303","1.0","0.0","5.6","0.4949","3.42","0.7025"
"Objects_306_h","2.1","0.544","1.12","0.3854","1.96","0.6047","1.14","0.4046","1.62","0.7253","1.22","0.4185","3.22","0.5067","2.86","0.5349"
"Objects_184_v","1.2","0.4041","1.34","0.6263","2.16","0.5841","1.86","0.7827","3.8","0.8806","1.7","0.7071","2.86","0.4522","3.16","0.6503"
"Faces_347_h","5.98","0.3188","4.78","1.1119","1.0","0.0","1.22","0.4185","1.66","0.6884","1.1","0.303","5.98","0.3188","5.96","0.3476"
"Animals_215_v","3.36","0.8981","1.98","0.8449","1.38","0.5303","1.22","0.4647","3.02","1.0784","1.2","0.4041","4.44","0.9071","3.86","0.8809"
"Faces_261_v","6.86","0.3505","1.52","0.6773","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","6.92","0.274","6.04","0.4499"
"Animals_159_h","5.98","0.3188","2.26","0.9858","1.12","0.3283","1.0","0.0","1.44","0.6115","1.2","0.4041","6.06","0.2399","4.94","0.8901"
"Faces_323_h","5.78","0.4185","2.12","0.6273","1.58","0.5379","1.58","0.6091","2.08","0.5284","1.2","0.4041","5.72","0.4536","4.76","0.6565"
"People_056_h","3.18","0.6289","2.32","0.6833","2.62","0.5303","1.72","0.701","1.52","0.6773","1.72","0.701","4.22","0.7083","3.82","0.8734"
"Faces_118_h","6.04","0.1979","2.52","0.5436","1.2","0.4041","1.08","0.274","1.04","0.1979","1.0","0.0","6.04","0.1979","5.2","0.6061"
"Animals_183_h","6.04","0.1979","2.12","0.6273","1.08","0.274","1.08","0.274","1.04","0.1979","1.18","0.3881","6.04","0.1979","5.92","0.274"
"Landscapes_063_h","4.28","0.6713","1.38","0.6354","2.1","0.4629","1.96","0.6047","1.1","0.303","1.84","0.5841","4.56","0.5406","3.88","0.7183"
"Objects_247_h","1.22","0.4185","1.22","0.4647","1.76","0.6869","1.2","0.4041","1.38","0.6354","1.04","0.1979","2.86","0.4522","2.68","0.6528"
"Objects_130_h","1.0","0.0","1.08","0.274","2.48","0.5436","1.72","0.701","2.16","0.6181","2.52","0.5436","3.0","0.4518","3.0","0.5345"
"Animals_118_h","4.4","0.9689","1.72","0.701","1.74","0.487","1.08","0.274","1.8","0.6999","1.26","0.4431","5.82","0.3881","4.1","0.9742"
"Landscapes_091_h","2.12","0.5584","1.06","0.2399","2.1","0.544","1.1","0.303","1.22","0.4647","1.42","0.5746","3.58","0.7025","3.06","0.55"
"Faces_345_h","6.02","0.1414","1.8","0.6999","1.1","0.303","1.08","0.274","1.04","0.1979","1.0","0.0","6.0","0.0","5.32","0.6833"
"Faces_225_v","6.04","0.1979","2.04","0.57","1.06","0.2399","1.08","0.274","1.0","0.0","1.0","0.0","6.04","0.1979","5.56","0.6749"
"Objects_067_h","2.0","0.6061","1.04","0.1979","1.06","0.2399","1.0","0.0","2.58","0.6417","1.0","0.0","4.32","0.8192","3.8","0.8806"
"Objects_086_h","4.68","0.8676","1.36","0.6312","1.24","0.4314","1.08","0.274","1.98","0.6224","1.0","0.0","5.36","0.6627","4.08","0.8533"
"Faces_096_h","5.92","0.274","1.82","0.7197","1.38","0.4903","1.06","0.2399","1.18","0.3881","1.08","0.274","5.92","0.274","4.66","0.7453"
"Faces_318_v","3.08","0.5284","2.08","0.6652","2.52","0.5436","1.92","0.6337","2.0","0.6061","1.84","0.5841","3.88","0.6273","3.56","0.7866"
"Animals_109_h","3.0","0.7284","1.04","0.1979","1.38","0.4903","1.0","0.0","1.5","0.6468","1.06","0.2399","4.34","0.8234","3.06","0.55"
"Faces_358_h","5.62","0.4903","2.6","0.9897","1.74","0.487","1.34","0.4785","1.92","0.6337","1.08","0.274","5.78","0.4185","4.1","0.8864"
"Faces_215_v","1.88","0.4352","1.1","0.303","4.44","0.6115","1.2","0.4041","1.98","0.5887","1.28","0.4536","3.14","0.4522","3.06","0.55"
"Landscapes_042_h","2.4","0.5345","1.04","0.1979","2.12","0.5584","1.22","0.4647","1.14","0.4046","1.2","0.4041","3.88","0.6273","3.46","0.706"
"People_192_h","5.96","0.2828","1.46","0.6131","1.1","0.303","1.0","0.0","1.0","0.0","1.42","0.5746","6.0","0.2857","4.44","0.7866"
"Faces_132_h","6.04","0.1979","2.06","0.6824","1.0","0.0","1.0","0.0","1.0","0.0","1.54","0.5789","6.14","0.3505","5.98","0.3188"
"Faces_066_h","4.98","0.8449","1.56","0.7045","1.78","0.5067","1.1","0.303","1.38","0.6024","1.04","0.1979","5.44","0.7045","3.98","0.8204"
"Animals_217_h","2.62","0.5303","1.22","0.4647","2.4","0.4949","1.08","0.274","2.14","0.7562","1.08","0.274","4.38","0.6024","3.32","0.7407"
"Faces_134_h","6.44","0.5014","3.76","1.2707","1.0","0.0","1.04","0.1979","1.0","0.0","1.0","0.0","6.44","0.5014","6.14","0.3505"
"Faces_065_h","2.1","0.544","2.4","0.6701","4.62","0.6667","2.32","0.6833","2.16","0.6809","2.74","0.5646","3.22","0.5817","3.58","0.7848"
"Objects_050_h","1.44","0.5771","1.38","0.6354","2.62","0.5303","1.38","0.6354","3.74","0.9435","1.04","0.1979","2.78","0.5067","3.1","0.6145"
"Faces_086_v","3.38","0.8053","2.1","0.7354","2.2","0.4518","1.04","0.1979","1.22","0.4185","1.28","0.4536","5.9","0.4165","3.42","0.8352"
"Objects_242_h","1.24","0.4314","1.36","0.6312","2.0","0.6061","1.38","0.6354","3.8","0.9035","1.04","0.1979","2.84","0.4219","3.16","0.6503"
"People_068_h","5.66","0.4785","1.1","0.303","1.22","0.4185","1.04","0.1979","1.6","0.6999","1.0","0.0","5.94","0.3136","4.7","0.7354"
"Landscapes_087_h","4.3","0.6776","1.36","0.598","2.0","0.4949","1.36","0.5628","1.04","0.1979","1.22","0.4185","5.06","0.55","4.06","0.7669"
