"image","happiness_Mean","happiness_Std","surprise_Mean","surprise_Std","sadness_Mean","sadness_Std","anger_Mean","anger_Std","disgust_Mean","disgust_Std","fear_Mean","fear_Std","emotional valence_Mean","emotional valence_Std","arousal_Mean","arousal_Std"
"Faces_296_h","2.0","0.0","2.02","0.1414","4.76","0.9161","3.92","0.9864","3.62","0.8545","2.0","0.0","2.44","0.5014","3.06","0.55"
"Landscapes_007_h","1.0","0.0","2.84","0.4219","6.86","0.3505","3.6","0.8806","6.98","0.1414","4.7","0.8144","2.0","0.0","5.56","0.6115"
"Landscapes_060_h","2.0","0.0","2.0","0.0","2.3","0.4629","2.0","0.0","2.06","0.2399","2.3","0.4629","2.3","0.4629","2.94","0.3136"
"Animals_135_v","2.3","0.4629","2.1","0.303","1.38","0.4903","1.06","0.2399","2.0","0.0","1.2","0.4041","2.64","0.7217","2.04","0.1979"
"Animals_182_h","5.96","0.3476","3.3","0.7354","1.2","0.4041","1.1","0.303","1.34","0.4785","1.26","0.4431","6.06","0.2399","5.44","0.8843"
"People_230_h","1.26","0.4431","3.92","1.4686","4.96","1.4978","2.0","0.0","6.96","0.1979","5.76","0.8935","2.0","0.0","2.72","1.2296"
"People_121_h","2.0","0.0","2.22","0.4185","6.24","0.5555","2.0","0.0","2.0","0.0","2.04","0.1979","2.0","0.0","2.66","0.5194"
"People_062_v","1.28","0.4536","2.86","0.6704","2.3","0.4629","2.04","0.1979","6.96","0.1979","5.14","1.125","2.0","0.0","2.14","0.3505"
"Objects_109_h","1.6","0.4949","2.02","0.1414","2.6","0.4949","1.42","0.4986","5.8","0.6389","1.48","0.5047","2.02","0.1414","2.0","0.0"
"Objects_007_h","4.72","0.834","2.3","0.4629","2.02","0.1414","1.0","0.0","4.06","0.9775","1.0","0.0","5.54","0.7343","2.94","0.3136"
"Animals_171_h","2.64","0.4849","2.6","0.4949","2.3","0.4629","2.0","0.0","4.6","1.3401","2.14","0.3505","2.66","0.5194","2.72","0.4536"
"People_143_h","1.28","0.4536","2.14","0.3505","6.98","0.1414","1.88","0.3283","2.4","0.6389","2.34","0.5194","2.0","0.0","2.02","0.1414"
"Animals_179_h","6.08","0.4445","3.56","0.8122","1.28","0.4536","2.0","0.0","1.1","0.303","2.82","0.7197","5.96","0.3476","6.04","0.1979"
"Objects_156_v","2.0","0.0","2.14","0.3505","3.68","0.8192","2.0","0.0","6.1","0.544","2.0","0.0","2.02","0.1414","2.0","0.0"
"Objects_207_h","1.88","0.3283","3.3","0.5803","5.98","0.3774","3.02","0.3774","5.9","0.4629","2.96","0.402","2.0","0.0","2.44","0.5014"
"Animals_121_h","2.66","0.4785","2.4","0.4949","2.0","0.0","1.88","0.3283","2.82","0.7197","3.24","0.6869","3.7","1.1995","3.1","0.4629"
"Animals_089_v","2.3","0.4629","2.84","0.6181","2.0","0.0","1.38","0.4903","1.86","0.3505","2.0","0.0","2.66","0.8478","2.66","0.5194"
"Objects_045_h","2.4","0.4949","2.22","0.4185","2.0","0.0","2.0","0.0","5.9","0.4629","2.0","0.0","2.96","0.402","2.96","0.3476"
"Landscapes_025_h","1.86","0.3505","2.88","0.3854","6.42","0.4986","3.56","0.8369","6.6","0.4949","3.72","0.8581","2.0","0.0","2.96","0.4499"
"Objects_009_h","5.0","0.8806","2.0","0.0","1.6","0.4949","1.0","0.0","2.04","0.1979","1.0","0.0","5.9","0.4165","2.02","0.1414"
"Objects_328_h","2.94","0.7117","3.2","0.6999","2.0","0.0","2.0","0.0","6.44","0.5014","2.1","0.303","2.7","0.7071","4.52","1.0349"
"People_057_h","2.18","0.3881","2.0","0.0","2.1","0.303","2.02","0.1414","6.42","0.4986","2.22","0.4185","2.64","0.4849","4.24","1.0797"
"Animals_086_v","3.16","0.9116","2.48","0.5047","2.04","0.1979","2.02","0.1414","2.44","0.5406","1.8","0.4041","3.94","1.3463","2.48","0.5047"
"Faces_012_v","3.32","0.5869","2.06","0.2399","3.86","0.7562","1.48","0.5047","1.26","0.4431","2.0","0.0","3.84","0.9553","2.48","0.5047"
"Objects_018_h","1.0","0.0","4.98","1.4776","2.48","0.9089","2.02","0.1414","7.0","0.0","5.86","0.8809","2.0","0.0","2.14","0.3505"
"Objects_216_h","2.66","0.4785","2.4","0.4949","2.64","0.4849","1.88","0.3283","6.04","0.4499","1.94","0.2399","3.06","0.55","2.64","0.4849"
"Objects_019_h","4.42","1.2631","2.76","0.6247","1.76","0.4314","1.72","0.4536","5.86","0.4953","1.88","0.3283","5.44","1.0721","5.04","0.9681"
"Animals_053_h","2.0","0.0","6.24","0.5555","6.7","0.4629","2.02","0.1414","2.0","0.0","5.88","0.659","2.0","0.0","5.28","0.9697"
"Faces_166_h","2.0","0.0","2.18","0.3881","6.76","0.4314","6.36","0.6312","5.1","1.359","3.32","0.9355","2.0","0.0","2.3","0.4629"
"Faces_037_h","2.0","0.0","3.48","0.9089","6.3","0.5803","4.58","1.3864","3.54","1.4875","2.7","0.6145","2.0","0.0","3.44","0.951"
"Objects_119_h","2.0","0.0","2.0","0.0","2.3","0.4629","1.34","0.4785","2.02","0.1414","3.04","0.6047","2.48","0.5047","2.0","0.0"
"People_179_h","5.98","0.3774","2.0","0.0","1.48","0.5047","1.34","0.4785","1.04","0.1979","1.54","0.5035","6.06","0.2399","4.48","0.7624"
"Objects_206_h","1.0","0.0","2.0","0.0","3.76","1.2707","2.0","0.0","6.7","0.4629","2.02","0.1414","2.0","0.0","2.0","0.0"
"Landscapes_043_h","2.0","0.0","2.44","0.5014","3.88","0.7461","2.4","0.4949","3.28","0.757","3.0","0.5345","2.86","0.3505","3.98","0.6848"
"People_030_h","5.88","0.4352","2.66","0.5194","2.0","0.0","1.6","0.4949","1.54","0.5035","2.0","0.0","5.9","0.4165","4.6","0.8081"
"People_035_h","2.74","0.487","2.04","0.1979","4.48","0.7351","2.0","0.0","5.68","0.7126","2.02","0.1414","3.02","0.3774","3.56","0.644"
"Landscapes_028_h","1.88","0.3283","2.96","0.3476","5.98","0.3774","3.98","1.0784","6.42","0.4986","3.38","0.7796","2.0","0.0","3.04","0.533"
"Objects_186_v","1.8","0.4041","2.64","0.4849","4.04","1.0683","2.0","0.0","5.9","0.8391","2.04","0.1979","2.1","0.303","2.0","0.0"
"Faces_155_h","2.0","0.0","2.02","0.1414","6.96","0.1979","1.84","0.3703","1.1","0.303","2.78","0.6481","2.0","0.0","2.22","0.4185"
"Landscapes_102_h","5.34","0.6263","3.0","0.5345","2.0","0.0","1.48","0.5047","1.04","0.1979","2.76","0.6565","5.7","0.5051","4.62","0.753"
"Faces_275_h","2.72","0.5729","3.46","0.706","5.72","0.6713","2.04","0.1979","5.98","0.3774","3.06","0.55","2.86","0.4522","3.46","0.706"
"Objects_307_v","2.84","0.4219","2.0","0.0","2.02","0.1414","1.86","0.3505","2.18","0.3881","1.54","0.5035","3.24","0.8704","2.6","0.4949"
"Objects_060_h","2.0","0.0","2.48","0.5047","2.48","0.5047","2.0","0.0","6.44","0.5014","2.18","0.3881","2.02","0.1414","2.66","0.4785"
"Faces_156_h","6.94","0.2399","4.02","1.0971","1.04","0.1979","5.08","1.3827","5.38","1.427","1.08","0.274","6.02","0.4734","5.78","0.6158"
"Animals_197_h","3.52","0.9528","4.14","1.125","2.0","0.0","1.54","0.5035","1.2","0.4041","2.92","0.8533","4.9","1.4178","3.32","0.7939"
"Faces_224_h","4.12","0.9613","2.0","0.0","2.02","0.1414","1.72","0.4536","1.24","0.4314","1.38","0.4903","5.18","1.0631","2.18","0.3881"
"Objects_255_v","5.9","0.303","3.28","0.757","2.0","0.0","1.84","0.3703","2.04","0.1979","1.1","0.303","5.92","0.274","4.64","1.1739"
"Objects_015_v","1.42","0.4986","2.62","0.5303","2.18","0.3881","2.0","0.0","6.92","0.274","2.96","0.8797","2.0","0.0","2.66","0.6263"
"People_164_h","2.0","0.0","2.02","0.1414","2.0","0.0","1.34","0.4785","2.48","0.5436","1.84","0.3703","2.22","0.4185","2.0","0.0"
"Animals_122_h","5.98","0.3774","2.06","0.2399","1.76","0.4314","1.42","0.4986","1.26","0.4431","1.86","0.3505","5.94","0.3731","3.5","0.7071"
"Animals_203_h","5.5","0.7071","3.5","0.8631","2.86","0.4522","1.1","0.303","2.14","0.3505","2.0","0.0","5.96","0.3476","3.14","0.6064"
"Objects_223_h","4.92","0.5284","2.64","0.4849","2.0","0.0","1.1","0.303","1.86","0.3505","2.02","0.1414","5.42","0.6728","2.9","0.3642"
"Animals_220_h","5.96","0.3476","2.02","0.1414","1.08","0.274","1.0","0.0","1.0","0.0","1.28","0.4536","6.3","0.4629","5.56","0.6115"
"Landscapes_115_v","3.92","0.6952","2.0","0.0","4.0","0.7825","1.22","0.4185","1.1","0.303","2.0","0.0","4.64","0.7762","2.92","0.274"
"Animals_196_h","6.06","0.2399","4.72","1.011","1.38","0.4903","1.0","0.0","1.0","0.0","1.1","0.303","6.06","0.2399","3.48","0.7624"
"Landscapes_020_h","2.4","0.4949","2.0","0.0","2.88","0.3854","2.0","0.0","1.72","0.4536","2.22","0.4185","2.92","0.274","2.86","0.3505"
"People_060_v","2.0","0.0","2.52","0.5436","2.18","0.3881","2.02","0.1414","6.92","0.274","4.18","1.4803","2.0","0.0","4.46","1.5012"
"Faces_190_h","2.06","0.2399","2.18","0.3881","5.44","0.8369","3.68","0.9134","2.14","0.3505","2.52","0.5436","2.9","0.3642","2.88","0.3854"
"Animals_136_h","4.34","1.0806","2.52","0.5436","2.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","5.84","0.4219","2.3","0.4629"
"People_080_h","2.5","0.7626","2.02","0.1414","2.04","0.1979","2.0","0.0","2.92","0.9864","2.0","0.0","2.86","1.05","3.68","1.2526"
"Faces_113_h","6.96","0.1979","2.5","0.6468","1.0","0.0","1.06","0.2399","1.0","0.0","1.04","0.1979","6.58","0.4986","5.94","0.3136"
"Objects_274_h","2.0","0.0","6.04","0.4499","2.98","0.7951","5.08","0.9864","6.04","0.8071","3.9","0.9313","2.06","0.2399","5.82","0.3881"
"Faces_054_v","2.18","0.3881","2.22","0.4185","5.76","0.6565","2.18","0.3881","1.92","0.274","2.18","0.3881","3.46","0.706","2.3","0.4629"
"Objects_129_h","3.58","0.8104","5.76","0.6565","3.46","0.706","2.0","0.0","3.42","0.8104","2.48","0.5436","3.6","1.2936","3.56","0.7866"
"Faces_001_h","6.92","0.274","2.18","0.3881","1.06","0.2399","1.0","0.0","1.0","0.0","1.0","0.0","6.5","0.5051","4.14","1.0692"
"Landscapes_139_h","1.0","0.0","3.6","0.8571","6.04","0.6987","3.62","0.8781","7.0","0.0","2.88","0.4798","2.0","0.0","4.98","1.1156"
"Animals_149_v","4.24","1.1877","2.06","0.2399","2.0","0.0","1.28","0.4536","1.0","0.0","1.44","0.5014","5.96","0.3476","2.86","0.3505"
"People_148_h","5.9","0.4165","2.0","0.0","2.0","0.0","1.2","0.4041","1.22","0.4185","1.06","0.2399","5.94","0.3731","3.66","0.6884"
"Faces_047_h","5.0","0.8806","3.38","0.7253","2.0","0.0","1.48","0.5047","1.08","0.274","1.96","0.1979","5.88","0.4352","3.42","0.7025"
"Objects_134_h","1.94","0.2399","3.08","0.4882","5.26","0.9435","2.14","0.3505","5.56","1.1278","2.4","0.4949","2.02","0.1414","2.18","0.3881"
"Faces_266_h","2.0","0.0","2.14","0.3505","2.14","0.3505","2.0","0.0","6.8","0.4041","5.04","1.3395","2.0","0.0","4.42","1.3107"
"Objects_281_h","2.1","0.303","2.74","0.487","3.8","0.7825","2.0","0.0","4.28","1.1073","2.18","0.3881","2.84","0.4219","2.66","0.4785"
"Objects_311_h","2.66","0.4785","2.0","0.0","2.0","0.0","1.86","0.3505","1.72","0.4536","1.94","0.2399","4.06","1.0577","2.14","0.3505"
"Objects_136_h","1.92","0.274","2.18","0.3881","6.6","0.4949","2.0","0.0","5.9","0.7071","2.26","0.487","2.0","0.0","2.02","0.1414"
"Landscapes_055_h","3.78","0.79","2.0","0.0","3.02","0.3188","1.22","0.4185","1.48","0.5047","1.22","0.4185","4.82","1.0821","2.82","0.3881"
"Objects_222_h","2.0","0.0","2.4","0.4949","5.08","0.9655","2.0","0.0","2.84","0.7384","2.9","0.4165","2.44","0.5014","3.12","0.4798"
"Faces_135_h","6.96","0.1979","3.2","0.8081","1.0","0.0","1.0","0.0","1.24","0.4314","1.22","0.4185","6.86","0.3505","4.88","1.0812"
"Faces_196_h","3.5","0.7071","2.14","0.3505","2.6","0.4949","2.0","0.0","1.38","0.4903","2.0","0.0","4.76","0.8704","2.88","0.3283"
"Faces_216_h","2.4","0.4949","2.04","0.1979","3.96","0.6688","2.66","0.5194","2.0","0.0","2.18","0.3881","3.06","0.3731","2.72","0.4536"
"People_097_h","3.06","0.4243","2.0","0.0","2.1","0.303","2.0","0.0","2.02","0.1414","2.3","0.4629","3.72","0.8581","3.7","0.6776"
"Animals_127_h","3.3","0.7354","2.6","0.4949","2.0","0.0","1.08","0.274","3.1","0.6145","2.0","0.0","4.1","1.3439","2.18","0.3881"
"Animals_170_h","4.22","1.1657","2.14","0.3505","1.76","0.4314","1.0","0.0","1.84","0.3703","1.88","0.3283","5.94","0.3731","3.36","0.6928"
"Objects_115_h","1.76","0.4314","2.74","0.487","2.96","0.4499","2.0","0.0","6.58","0.4986","2.44","0.5406","2.0","0.0","2.18","0.3881"
"People_165_v","4.5","0.7071","2.8","0.5345","2.14","0.3505","2.0","0.0","2.0","0.0","3.18","0.6908","5.18","0.7475","4.76","0.716"
"Landscapes_021_h","5.28","0.6074","2.3","0.4629","3.4","0.6389","1.06","0.2399","1.0","0.0","3.24","0.6565","5.8","0.4949","3.04","0.3476"
"Faces_062_v","2.44","0.5014","2.22","0.4185","4.14","0.9478","2.0","0.0","1.86","0.3505","2.0","0.0","3.88","1.1542","2.44","0.5014"
"Animals_165_h","5.88","0.4352","2.3","0.4629","1.84","0.3703","1.28","0.4536","1.28","0.4536","1.76","0.4314","5.96","0.3476","2.66","0.4785"
"Faces_264_h","2.96","0.402","2.02","0.1414","2.0","0.0","2.0","0.0","6.08","0.4882","2.18","0.3881","2.62","0.5303","4.42","1.2631"
"Objects_106_v","2.0","0.0","5.72","0.6713","4.36","1.1563","3.32","0.8437","6.7","0.4629","3.1","0.953","2.0","0.0","3.54","0.9521"
"Objects_194_h","2.62","0.5303","4.76","1.135","2.3","0.4629","2.0","0.0","4.72","1.1436","2.0","0.0","2.4","0.4949","4.42","1.2631"
"Landscapes_130_h","2.18","0.3881","2.04","0.1979","4.74","0.7775","1.84","0.3703","2.88","0.4798","2.14","0.3505","2.66","0.4785","2.86","0.3505"
"Faces_240_h","6.42","0.4986","2.18","0.3881","1.92","0.274","1.92","0.274","1.04","0.1979","1.6","0.4949","5.98","0.3188","5.08","0.8041"
"People_172_v","6.96","0.1979","2.1","0.303","1.04","0.1979","1.0","0.0","1.0","0.0","1.2","0.4041","6.92","0.274","5.94","0.3136"
"Landscapes_117_h","5.84","0.4219","2.0","0.0","2.0","0.0","1.04","0.1979","1.0","0.0","1.54","0.5035","5.96","0.3476","2.96","0.1979"
"People_096_h","5.9","0.303","3.52","0.6465","2.0","0.0","1.38","0.4903","1.0","0.0","3.42","0.6728","5.8","0.4518","5.66","0.4785"
"Faces_342_h","6.96","0.1979","3.24","1.0012","1.08","0.274","1.08","0.274","1.0","0.0","1.6","0.4949","6.44","0.5014","5.98","0.3188"
"Animals_200_v","4.64","1.5221","5.7","0.6145","1.92","0.274","1.88","0.3283","4.8","1.3553","2.3","0.6776","5.38","1.276","4.96","1.049"
"Animals_178_v","6.76","0.4314","5.68","0.6528","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","6.8","0.4041","6.04","0.1979"
"Animals_205_h","3.48","0.8142","2.14","0.3505","1.88","0.3283","1.2","0.4041","1.54","0.5035","2.18","0.3881","4.28","1.1073","3.0","0.3499"
"Faces_263_v","6.96","0.1979","2.0","0.0","1.04","0.1979","1.0","0.0","1.0","0.0","1.0","0.0","6.44","0.5014","3.6","0.8571"
"Objects_282_h","1.96","0.1979","2.74","0.487","5.54","0.7616","2.62","0.5303","6.16","0.5095","2.44","0.5014","2.0","0.0","2.04","0.1979"
"Animals_104_h","3.36","0.8514","2.14","0.3505","2.0","0.0","1.86","0.3505","1.22","0.4185","1.96","0.1979","4.46","1.2969","2.44","0.5014"
"Faces_218_h","3.48","0.7068","2.18","0.3881","2.86","0.4522","2.18","0.3881","2.0","0.0","2.0","0.0","4.64","1.0053","2.96","0.402"
"People_026_h","5.98","0.3188","3.22","0.7083","1.26","0.4431","1.24","0.4314","1.0","0.0","1.48","0.5047","5.96","0.3476","5.42","0.6728"
"Landscapes_178_h","6.58","0.4986","2.0","0.0","2.0","0.0","1.0","0.0","1.84","0.3703","1.84","0.3703","6.42","0.4986","4.54","0.8855"
"Faces_129_h","5.46","0.6455","2.34","0.5194","2.96","0.4499","2.0","0.0","1.38","0.4903","2.0","0.0","5.54","0.6131","3.66","0.7722"
"Landscapes_165_h","6.02","0.3188","2.22","0.4185","2.0","0.0","1.1","0.303","1.0","0.0","2.8","0.7284","6.08","0.4445","5.26","0.6943"
"Animals_208_h","5.8","0.4949","2.4","0.4949","1.84","0.3703","1.0","0.0","1.0","0.0","1.1","0.303","6.06","0.2399","2.22","0.4185"
"Landscapes_149_h","4.5","0.789","3.36","0.6928","2.4","0.4949","1.6","0.4949","1.88","0.3283","2.52","0.5436","4.96","0.8797","3.36","0.598"
"Animals_216_v","2.02","0.1414","2.1","0.303","2.0","0.0","2.0","0.0","6.0","0.3499","2.0","0.0","2.6","0.4949","4.24","1.1877"
"Animals_195_h","2.94","0.5115","2.88","0.3854","2.14","0.3505","2.0","0.0","5.5","0.8144","2.02","0.1414","2.82","0.7197","3.54","0.7879"
"Landscapes_154_h","6.5","0.5051","2.14","0.3505","2.14","0.3505","1.04","0.1979","1.0","0.0","2.02","0.1414","6.44","0.5014","5.3","0.6776"
"Landscapes_140_v","6.26","0.4431","2.02","0.1414","2.0","0.0","1.08","0.274","1.0","0.0","2.06","0.2399","6.42","0.4986","5.5","0.6468"
"Objects_124_h","1.34","0.4785","2.22","0.4185","2.44","0.5014","2.04","0.1979","4.22","1.1657","2.44","0.5014","2.0","0.0","2.0","0.0"
"Faces_352_h","7.0","0.0","5.64","0.6928","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","6.96","0.1979","6.0","0.2857"
"Objects_010_h","2.0","0.0","2.0","0.0","2.06","0.2399","1.38","0.4903","6.02","0.4734","2.0","0.0","2.0","0.0","2.0","0.0"
"Objects_211_h","2.0","0.0","2.06","0.2399","1.92","0.274","1.84","0.3703","2.48","0.5436","2.0","0.0","2.64","0.4849","2.44","0.5014"
"Faces_192_h","3.18","0.5226","2.48","0.5436","2.96","0.4499","3.06","0.55","1.92","0.274","2.14","0.3505","4.1","0.9742","2.94","0.3136"
"Objects_093_h","5.46","0.706","2.14","0.3505","1.24","0.4314","1.06","0.2399","6.04","0.533","1.26","0.4431","3.98","1.4913","2.9","0.4165"
"Objects_056_h","5.76","0.4764","2.62","0.5303","1.42","0.4986","1.04","0.1979","2.0","0.0","1.04","0.1979","5.92","0.274","2.96","0.402"
"Objects_178_v","3.14","0.5718","3.02","0.3774","4.98","0.9366","1.08","0.274","1.84","0.3703","2.66","0.6263","5.5","0.7071","3.08","0.6007"
"Animals_213_h","6.24","0.5555","2.02","0.1414","2.0","0.0","1.0","0.0","1.0","0.0","1.86","0.3505","6.42","0.4986","3.6","0.8806"
"Animals_137_h","3.7","0.8631","2.02","0.1414","2.0","0.0","1.76","0.4314","1.88","0.3283","2.0","0.0","4.54","1.0343","3.1","0.4629"
"Faces_306_v","3.16","0.5481","2.8","0.5345","3.66","0.7722","2.78","0.6481","2.0","0.0","2.22","0.4185","3.3","0.6468","3.02","0.3774"
"Landscapes_057_h","3.48","0.7351","2.0","0.0","2.0","0.0","2.0","0.0","1.54","0.5035","2.4","0.4949","4.44","0.951","3.62","0.7253"
"Objects_278_h","4.76","0.7969","2.02","0.1414","2.0","0.0","1.88","0.3283","1.8","0.4041","1.8","0.4041","4.76","0.8466","2.82","0.3881"
"Animals_173_h","4.3","1.1294","4.14","1.125","2.02","0.1414","1.34","0.4785","2.1","0.303","1.6","0.4949","4.8","1.1952","2.78","0.5067"
"Landscapes_100_h","3.96","0.7814","2.9","0.4165","3.06","0.3731","1.72","0.4536","2.0","0.0","2.32","0.4712","4.2","0.9689","3.04","0.3476"
"Landscapes_180_h","6.92","0.274","2.0","0.0","1.34","0.4785","1.0","0.0","1.0","0.0","1.54","0.5035","6.8","0.4041","4.48","0.9528"
"Animals_212_v","4.78","1.1119","2.3","0.4629","1.86","0.3505","1.92","0.274","1.42","0.4986","1.92","0.274","5.74","0.5997","2.48","0.5047"
"Animals_185_h","4.44","0.7866","2.0","0.0","2.0","0.0","1.2","0.4041","1.08","0.274","1.42","0.4986","5.2","0.7559","2.02","0.1414"
"Faces_120_h","7.0","0.0","3.98","1.2856","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.0","0.0","6.3","0.4629"
"Animals_206_h","5.6","0.6389","2.4","0.4949","1.22","0.4185","1.04","0.1979","2.0","0.0","2.0","0.0","5.9","0.4165","2.14","0.3505"
"People_166_h","3.32","0.5869","2.0","0.0","2.22","0.4185","2.48","0.5436","2.0","0.0","1.84","0.3703","4.5","1.0546","3.32","0.5869"
"Animals_184_h","5.14","0.5718","2.0","0.0","2.0","0.0","1.04","0.1979","1.2","0.4041","1.46","0.5035","5.9","0.4165","2.1","0.303"
"Objects_306_h","3.22","0.5817","2.06","0.2399","3.08","0.3959","1.94","0.2399","2.0","0.0","2.0","0.0","4.12","1.0812","2.44","0.5014"
"Objects_184_v","2.0","0.0","3.82","0.9624","4.12","0.9613","2.06","0.2399","6.1","0.544","2.14","0.3505","2.22","0.4185","2.66","0.4785"
"Faces_347_h","7.0","0.0","4.14","1.05","1.0","0.0","1.1","0.303","1.88","0.3283","1.0","0.0","6.6","0.4949","5.96","0.3476"
"Animals_215_v","4.94","0.8901","5.46","0.706","1.92","0.274","2.0","0.0","2.9","0.9313","2.0","0.0","5.64","0.802","4.04","1.0872"
"Faces_261_v","7.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","6.96","0.1979","5.72","0.8091"
"Animals_159_h","5.88","0.4352","4.44","1.2149","1.04","0.1979","1.0","0.0","2.02","0.1414","1.7","0.4629","5.98","0.3774","5.54","0.7879"
"Faces_323_h","6.44","0.5014","2.66","0.5194","2.0","0.0","2.0","0.0","2.4","0.4949","1.76","0.4314","5.94","0.3731","5.32","0.6833"
"People_056_h","3.02","0.6543","2.14","0.3505","2.44","0.5014","2.1","0.303","1.22","0.4185","2.0","0.0","4.04","1.293","3.04","0.3476"
"Faces_118_h","6.44","0.5014","4.86","0.8809","1.08","0.274","1.0","0.0","1.0","0.0","1.1","0.303","6.36","0.4849","5.92","0.274"
"Animals_183_h","6.26","0.4431","3.3","0.7354","1.0","0.0","1.48","0.5047","1.0","0.0","1.92","0.274","6.14","0.3505","6.04","0.1979"
"Landscapes_063_h","5.32","0.6833","2.02","0.1414","2.0","0.0","2.0","0.0","1.42","0.4986","2.0","0.0","5.5","0.6468","3.88","0.6273"
"Objects_247_h","2.0","0.0","2.0","0.0","2.0","0.0","1.76","0.4314","2.0","0.0","1.0","0.0","2.1","0.303","2.0","0.0"
"Objects_130_h","2.0","0.0","2.18","0.3881","3.34","0.5573","2.0","0.0","2.44","0.5014","2.22","0.4185","3.06","0.55","2.0","0.0"
"Animals_118_h","5.8","0.4949","4.04","1.0093","2.0","0.0","1.04","0.1979","1.38","0.4903","2.02","0.1414","5.96","0.3476","3.62","0.8781"
"Landscapes_091_h","3.56","0.7866","2.02","0.1414","2.04","0.1979","1.38","0.4903","1.34","0.4785","2.0","0.0","4.96","1.1773","2.0","0.0"
"Faces_345_h","7.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","6.6","0.4949","5.66","0.5928"
"Faces_225_v","7.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","6.96","0.1979","5.78","0.6158"
"Objects_067_h","3.96","1.049","2.0","0.0","1.2","0.4041","1.2","0.4041","5.34","0.7722","1.04","0.1979","5.46","0.9733","2.84","0.4219"
"Objects_086_h","5.96","0.3476","2.18","0.3881","1.8","0.4041","1.24","0.4314","2.46","0.706","1.0","0.0","5.88","0.3854","3.3","0.789"
"Faces_096_h","6.58","0.4986","2.14","0.3505","1.96","0.1979","1.08","0.274","1.1","0.303","1.2","0.4041","6.04","0.1979","4.16","1.1493"
"Faces_318_v","3.82","0.7743","2.04","0.1979","3.46","0.7343","2.0","0.0","1.92","0.274","2.0","0.0","4.12","0.9613","2.68","0.5127"
"Animals_109_h","4.66","0.9172","3.14","0.7001","2.04","0.1979","1.48","0.5047","2.34","0.5194","1.86","0.3505","4.96","1.1773","3.1","0.6145"
"Faces_358_h","6.92","0.274","2.82","0.9833","1.28","0.4536","1.0","0.0","1.0","0.0","1.04","0.1979","6.6","0.4949","3.92","1.3377"
"Faces_215_v","2.0","0.0","2.02","0.1414","6.02","0.4734","2.02","0.1414","2.0","0.0","2.9","0.4165","2.18","0.3881","2.48","0.5047"
"Landscapes_042_h","2.82","0.3881","2.02","0.1414","2.18","0.3881","2.0","0.0","1.2","0.4041","2.0","0.0","4.0","1.0102","2.48","0.5047"
"People_192_h","6.7","0.4629","2.18","0.3881","1.04","0.1979","1.0","0.0","1.0","0.0","1.24","0.4314","6.44","0.5014","5.36","0.6627"
"Faces_132_h","6.96","0.1979","3.92","1.3377","1.0","0.0","1.0","0.0","1.0","0.0","1.96","0.1979","6.92","0.274","6.04","0.1979"
"Faces_066_h","5.54","0.6455","3.16","0.6503","1.84","0.3703","1.6","0.4949","1.84","0.3703","1.34","0.4785","5.6","0.6061","3.94","0.8668"
"Animals_217_h","3.32","0.7126","2.44","0.5014","2.84","0.4219","1.24","0.4314","2.0","0.0","1.92","0.274","4.48","1.0349","2.86","0.3505"
"Faces_134_h","6.96","0.1979","5.64","0.6627","1.0","0.0","1.0","0.0","1.0","0.0","1.08","0.274","6.96","0.1979","6.06","0.2399"
"Faces_065_h","2.64","0.4849","2.1","0.303","4.22","0.864","2.0","0.0","1.38","0.4903","2.0","0.0","3.28","0.6713","2.64","0.4849"
"Objects_050_h","4.04","0.9467","2.62","0.5303","2.8","0.5345","1.38","0.4903","4.48","0.9528","1.24","0.4314","3.42","0.8352","2.48","0.5047"
"Faces_086_v","6.5","0.5051","2.22","0.4185","2.0","0.0","1.0","0.0","1.0","0.0","1.2","0.4041","6.8","0.4041","2.0","0.0"
"Objects_242_h","2.0","0.0","4.62","1.1586","3.48","0.6773","2.06","0.2399","6.7","0.4629","1.88","0.3283","2.04","0.1979","3.26","0.7775"
"People_068_h","6.42","0.4986","2.1","0.303","1.26","0.4431","1.22","0.4185","1.96","0.1979","1.0","0.0","6.06","0.2399","5.72","0.4536"
"Landscapes_087_h","5.12","0.9179","2.9","0.3642","2.0","0.0","2.0","0.0","1.08","0.274","2.0","0.0","5.82","0.5602","4.92","0.8999"
"Faces_103_h","6.8","0.4041","2.06","0.2399","1.1","0.303","1.24","0.4314","1.0","0.0","1.1","0.303","6.36","0.4849","5.06","0.8901"
"People_044_h","6.36","0.4849","2.02","0.1414","1.28","0.4536","1.22","0.4185","1.04","0.1979","1.1","0.303","6.02","0.3188","3.28","0.757"
"Faces_115_h","6.92","0.274","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","6.6","0.4949","2.66","0.5194"
